Processed Iteration 50,episodic return 115.92334702544358, reward_pressure: 0.0
Processed Iteration 100,episodic return 153.42418963736912, reward_pressure: 0.0
Processed Iteration 150,episodic return 199.25121521690784, reward_pressure: 0.0
Processed Iteration 200,episodic return 235.69954581530158, reward_pressure: 0.0
Processed Iteration 250,episodic return 236.1160953234119, reward_pressure: 0.0
Processed Iteration 300,episodic return 237.61888493120156, reward_pressure: 0.0
Processed Iteration 350,episodic return 267.3542342154258, reward_pressure: 0.0
Processed Iteration 400,episodic return 293.94390004447547, reward_pressure: 0.0
Processed Iteration 450,episodic return 272.97913556077447, reward_pressure: 0.0
Processed Iteration 500,episodic return 241.7918357510609, reward_pressure: 0.0
Processed Iteration 550,episodic return 279.06973993501583, reward_pressure: 0.0
Processed Iteration 600,episodic return 306.5851132427674, reward_pressure: 0.0
Processed Iteration 650,episodic return 286.9157352425213, reward_pressure: 0.0
Processed Iteration 700,episodic return 262.32192508830525, reward_pressure: 0.0
Processed Iteration 750,episodic return 335.58280030010917, reward_pressure: 0.0
Processed Iteration 800,episodic return 402.69428353639836, reward_pressure: 0.0
Processed Iteration 850,episodic return 356.661914607024, reward_pressure: 0.0
Processed Iteration 900,episodic return 366.3388371505415, reward_pressure: 0.0
Processed Iteration 950,episodic return 304.21119559721467, reward_pressure: 0.0
Processed Iteration 1000,episodic return 290.6388831927378, reward_pressure: 0.0
Processed Iteration 1050,episodic return 355.2714204065605, reward_pressure: 0.0
Processed Iteration 1100,episodic return 289.7790331688204, reward_pressure: 0.0
Processed Iteration 1150,episodic return 367.0182743568472, reward_pressure: 0.0
Processed Iteration 1200,episodic return 339.10125932028626, reward_pressure: 0.0
Processed Iteration 1250,episodic return 355.4698129234797, reward_pressure: 0.0
Processed Iteration 1300,episodic return 562.1132640099103, reward_pressure: 0.0
Processed Iteration 1350,episodic return 288.5755195356069, reward_pressure: 0.0
Processed Iteration 1400,episodic return 264.43405409026155, reward_pressure: 0.0
Processed Iteration 1450,episodic return 214.4043810754998, reward_pressure: 0.0
Processed Iteration 1500,episodic return 186.67647694963827, reward_pressure: 0.0
Processed Iteration 1550,episodic return 212.2418304684192, reward_pressure: 0.0
Processed Iteration 1600,episodic return 193.07248165143764, reward_pressure: 0.0
Processed Iteration 1650,episodic return 333.08558468803835, reward_pressure: 0.0
Processed Iteration 1700,episodic return 299.6297693240321, reward_pressure: 0.0
Processed Iteration 1750,episodic return 417.62485663765506, reward_pressure: 0.0
Processed Iteration 1800,episodic return 449.91954483063745, reward_pressure: 0.0
Processed Iteration 1850,episodic return 483.7106011251285, reward_pressure: 0.0
Processed Iteration 1900,episodic return 689.2820532049606, reward_pressure: 0.0
Processed Iteration 1950,episodic return 363.1122348397697, reward_pressure: 0.0
Processed Iteration 2000,episodic return 406.9926967273631, reward_pressure: 0.0
