Processed Iteration 50,episodic return 7.2577215330138385, reward_pressure: 0.0
Processed Iteration 100,episodic return 6.307433935160682, reward_pressure: 0.0
Processed Iteration 150,episodic return 3.841863641789682, reward_pressure: 0.0
Processed Iteration 200,episodic return 2.752792211145634, reward_pressure: 0.0
Processed Iteration 250,episodic return 64.85600383931454, reward_pressure: 0.0
Processed Iteration 300,episodic return 260.6149859652146, reward_pressure: 0.0
Processed Iteration 350,episodic return 348.8935454723238, reward_pressure: 0.0
Processed Iteration 400,episodic return 355.3885904222485, reward_pressure: 0.0
Processed Iteration 450,episodic return 364.50255690288293, reward_pressure: 0.0
Processed Iteration 500,episodic return 406.265395393561, reward_pressure: 0.0
Processed Iteration 550,episodic return 582.4204856671074, reward_pressure: 0.0
Processed Iteration 600,episodic return 674.2941553560279, reward_pressure: 0.0
Processed Iteration 650,episodic return 950.3002441147262, reward_pressure: 0.0
Processed Iteration 700,episodic return 1143.2568597797506, reward_pressure: 0.0
Processed Iteration 750,episodic return 997.7503688539698, reward_pressure: 0.0
Processed Iteration 800,episodic return 1112.506755843063, reward_pressure: 0.0
Processed Iteration 850,episodic return 1336.7554056969386, reward_pressure: 0.0
Processed Iteration 900,episodic return 1254.8775536806909, reward_pressure: 0.0
Processed Iteration 950,episodic return 1242.0326660115272, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1037.1980758624582, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1035.9720276254377, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1071.5771630162913, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1125.5921471779095, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1031.275255701257, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1082.8419404617816, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1630.5144582060802, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1316.5856201170595, reward_pressure: 0.0
Processed Iteration 1400,episodic return 796.16412599193, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1676.511226494863, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1539.8803438800905, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1590.685527810463, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1605.7873728279262, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1861.6924632626144, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1700.29517531185, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1646.5620637213472, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1731.2470531932856, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1471.6372677700483, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1577.2806520817621, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1637.212283991826, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1687.731592174688, reward_pressure: 0.0
