Processed Iteration 50,episodic return 13.681085194241422, reward_pressure: 0.0
Processed Iteration 100,episodic return 9.477868189724592, reward_pressure: 0.0
Processed Iteration 150,episodic return 9.983052292663467, reward_pressure: 0.0
Processed Iteration 200,episodic return 9.286952845165509, reward_pressure: 0.0
Processed Iteration 250,episodic return 8.980105772818707, reward_pressure: 0.0
Processed Iteration 300,episodic return 8.368608997807678, reward_pressure: 0.0
Processed Iteration 350,episodic return 7.215724188737331, reward_pressure: 0.0
Processed Iteration 400,episodic return 8.257063193060754, reward_pressure: 0.0
Processed Iteration 450,episodic return 10.939026897667508, reward_pressure: 0.0
Processed Iteration 500,episodic return 135.6375389111268, reward_pressure: 0.0
Processed Iteration 550,episodic return 239.94436599150015, reward_pressure: 0.0
Processed Iteration 600,episodic return 331.89463457544656, reward_pressure: 0.0
Processed Iteration 650,episodic return 392.12611819676465, reward_pressure: 0.0
Processed Iteration 700,episodic return 572.2085689728947, reward_pressure: 0.0
Processed Iteration 750,episodic return 708.2900656986584, reward_pressure: 0.0
Processed Iteration 800,episodic return 1185.050275765964, reward_pressure: 0.0
Processed Iteration 850,episodic return 1687.0574802780422, reward_pressure: 0.0
Processed Iteration 900,episodic return 1548.2720748767285, reward_pressure: 0.0
Processed Iteration 950,episodic return 1616.4591735687, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1749.8211319654529, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1542.6476958629019, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1913.9625855497882, reward_pressure: 0.0
Processed Iteration 1150,episodic return 2034.2859119296168, reward_pressure: 0.0
Processed Iteration 1200,episodic return 2017.761467514406, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1891.765569964263, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1687.7762662434388, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1195.1381323451776, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1319.2398582987544, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1591.216822312563, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1649.5594471732286, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1400.9703124268594, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1098.2921850566283, reward_pressure: 0.0
Processed Iteration 1650,episodic return 658.2113804265343, reward_pressure: 0.0
Processed Iteration 1700,episodic return 732.596109823, reward_pressure: 0.0
Processed Iteration 1750,episodic return 802.8275796198732, reward_pressure: 0.0
Processed Iteration 1800,episodic return 900.9994162498364, reward_pressure: 0.0
Processed Iteration 1850,episodic return 679.3564521310612, reward_pressure: 0.0
Processed Iteration 1900,episodic return 866.659111960249, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1009.5542475347451, reward_pressure: 0.0
Processed Iteration 2000,episodic return 549.4318804166003, reward_pressure: 0.0
Processed Iteration 2050,episodic return 932.587731071754, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1292.9724225455889, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1013.748353328166, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1731.6167497559268, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1719.3113084599693, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1820.8438844016664, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1832.307199025745, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1647.8894878972212, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1688.569704787048, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1657.4622979704486, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1441.3485759098082, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2030.859326402021, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1963.964957009432, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1623.9578686265459, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1981.6667015312719, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1910.066830840712, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1903.1234996309788, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1529.5605606432637, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1614.6129042487353, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1255.7297669763038, reward_pressure: 0.0
