Processed Iteration 50,episodic return 6.713229816599148, reward_pressure: 0.0
Processed Iteration 100,episodic return 5.623416640341173, reward_pressure: 0.0
Processed Iteration 150,episodic return 4.912055060737402, reward_pressure: 0.0
Processed Iteration 200,episodic return 2.563923878803339, reward_pressure: 0.0
Processed Iteration 250,episodic return 1.403680721653307, reward_pressure: 0.0
Processed Iteration 300,episodic return 0.9172931526869883, reward_pressure: 0.0
Processed Iteration 350,episodic return 2.0113968635331023, reward_pressure: 0.0
Processed Iteration 400,episodic return 1.6347303205837982, reward_pressure: 0.0
Processed Iteration 450,episodic return 1.5463479829354936, reward_pressure: 0.0
Processed Iteration 500,episodic return 1.6324363368550192, reward_pressure: 0.0
Processed Iteration 550,episodic return 1.9778386389230114, reward_pressure: 0.0
Processed Iteration 600,episodic return 4.711827217388466, reward_pressure: 0.0
Processed Iteration 650,episodic return 3.8659358870226055, reward_pressure: 0.0
Processed Iteration 700,episodic return 4.215398020227877, reward_pressure: 0.0
Processed Iteration 750,episodic return 19.95791519343485, reward_pressure: 0.0
Processed Iteration 800,episodic return 158.22795410656198, reward_pressure: 0.0
Processed Iteration 850,episodic return 260.6940530890562, reward_pressure: 0.0
Processed Iteration 900,episodic return 296.3655315456299, reward_pressure: 0.0
Processed Iteration 950,episodic return 347.17117266814336, reward_pressure: 0.0
Processed Iteration 1000,episodic return 491.3286179503125, reward_pressure: 0.0
Processed Iteration 1050,episodic return 458.7393961398941, reward_pressure: 0.0
Processed Iteration 1100,episodic return 620.6416017697504, reward_pressure: 0.0
Processed Iteration 1150,episodic return 917.644407417309, reward_pressure: 0.0
Processed Iteration 1200,episodic return 919.8024861618433, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1094.6388819498807, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1578.3342897656578, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1451.0914748122775, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1713.492387198427, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1664.0998134420324, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1791.9482077171713, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2070.258852028466, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2193.028902610293, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2306.2194898531584, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2305.676683164102, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2190.7385494795003, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2062.6805969164097, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2275.967522462287, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2405.1958776867773, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2427.326922591616, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2362.7964133544774, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1612.6399137453552, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1868.294245754098, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1527.0811268560165, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2129.516877326731, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2480.3311915057884, reward_pressure: 0.0
Processed Iteration 2300,episodic return 2484.519847340829, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2566.570715735117, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2630.3139106789686, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2676.4709820167445, reward_pressure: 0.0
Processed Iteration 2500,episodic return 2692.4806634124834, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2651.6126318778365, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2675.270782017321, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2600.252011675861, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2507.6645437869443, reward_pressure: 0.0
Processed Iteration 2750,episodic return 2410.380030014615, reward_pressure: 0.0
Processed Iteration 2800,episodic return 2473.200760434651, reward_pressure: 0.0
Processed Iteration 2850,episodic return 2500.403927042595, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2391.500915912351, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2375.500799673939, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2363.387715708304, reward_pressure: 0.0
