Processed Iteration 50,episodic return 32.516270736512574, reward_pressure: 0.0
Processed Iteration 100,episodic return 302.7059487763083, reward_pressure: 0.0
Processed Iteration 150,episodic return 548.4986440224451, reward_pressure: 0.0
Processed Iteration 200,episodic return 695.7621449301222, reward_pressure: 0.0
Processed Iteration 250,episodic return 959.8919558999467, reward_pressure: 0.0
Processed Iteration 300,episodic return 1103.8648244067335, reward_pressure: 0.0
Processed Iteration 350,episodic return 1130.097079004458, reward_pressure: 0.0
Processed Iteration 400,episodic return 1279.970338896851, reward_pressure: 0.0
Processed Iteration 450,episodic return 1278.106421984817, reward_pressure: 0.0
Processed Iteration 500,episodic return 1408.6058114251011, reward_pressure: 0.0
Processed Iteration 550,episodic return 1319.2851186815333, reward_pressure: 0.0
Processed Iteration 600,episodic return 1350.1440226251805, reward_pressure: 0.0
Processed Iteration 650,episodic return 1224.9446240558434, reward_pressure: 0.0
Processed Iteration 700,episodic return 1247.3251264311957, reward_pressure: 0.0
Processed Iteration 750,episodic return 1256.4464470722808, reward_pressure: 0.0
Processed Iteration 800,episodic return 1318.6846804258157, reward_pressure: 0.0
Processed Iteration 850,episodic return 1323.979231645639, reward_pressure: 0.0
Processed Iteration 900,episodic return 1357.9440208195635, reward_pressure: 0.0
Processed Iteration 950,episodic return 1398.542869984537, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1402.6021079802301, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1414.7101403872157, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1319.7034207050276, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1471.4467348575834, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1392.7574761687088, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1358.2705029379908, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1419.1911700874555, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1318.4095686101687, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1413.4521741786548, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1392.3308421702573, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1375.9543230010975, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1373.5671549715732, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1375.9142068457265, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1395.791066443787, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1273.0770775953697, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1261.2497263615003, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1359.828021930227, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1238.3309123655663, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1359.5388080103958, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1268.8705495219815, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1295.7705415248806, reward_pressure: 0.0
