Processed Iteration 50,episodic return 157.87779080889732, reward_pressure: 0.0
Processed Iteration 100,episodic return 379.245433523162, reward_pressure: 0.0
Processed Iteration 150,episodic return 389.9050583269763, reward_pressure: 0.0
Processed Iteration 200,episodic return 441.4722693935723, reward_pressure: 0.0
Processed Iteration 250,episodic return 573.1682466764846, reward_pressure: 0.0
Processed Iteration 300,episodic return 1081.35163970083, reward_pressure: 0.0
Processed Iteration 350,episodic return 1110.4502509987246, reward_pressure: 0.0
Processed Iteration 400,episodic return 1481.8089939209024, reward_pressure: 0.0
Processed Iteration 450,episodic return 1596.2743218666612, reward_pressure: 0.0
Processed Iteration 500,episodic return 1668.375604467511, reward_pressure: 0.0
Processed Iteration 550,episodic return 1811.8148564264557, reward_pressure: 0.0
Processed Iteration 600,episodic return 1726.1411121075612, reward_pressure: 0.0
Processed Iteration 650,episodic return 1608.2094282121311, reward_pressure: 0.0
Processed Iteration 700,episodic return 1682.6364203953092, reward_pressure: 0.0
Processed Iteration 750,episodic return 1666.2312576300098, reward_pressure: 0.0
Processed Iteration 800,episodic return 1704.3624084611552, reward_pressure: 0.0
Processed Iteration 850,episodic return 1793.3881531355341, reward_pressure: 0.0
Processed Iteration 900,episodic return 1680.1408810670775, reward_pressure: 0.0
Processed Iteration 950,episodic return 1456.2870970377971, reward_pressure: 0.0
Processed Iteration 1000,episodic return 889.4403730581705, reward_pressure: 0.0
Processed Iteration 1050,episodic return 600.8314456925183, reward_pressure: 0.0
Processed Iteration 1100,episodic return 900.6258453361561, reward_pressure: 0.0
Processed Iteration 1150,episodic return 606.391466236243, reward_pressure: 0.0
Processed Iteration 1200,episodic return 984.9965146687313, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1093.5396743264675, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1047.4696216152115, reward_pressure: 0.0
Processed Iteration 1350,episodic return 990.5006046510382, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1380.8448845132866, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1476.6779310379713, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1150.2960142312584, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1424.7854999762224, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1593.5650719755583, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1463.6898931822102, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1228.0524171988457, reward_pressure: 0.0
Processed Iteration 1750,episodic return 874.3369155251884, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1357.3795246455763, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1416.081603443928, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1655.7593388780483, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1852.0110186982683, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1617.6969775727855, reward_pressure: 0.0
