Processed Iteration 50,episodic return 57.69446401801452, reward_pressure: 0.0
Processed Iteration 100,episodic return 202.27646768818232, reward_pressure: 0.0
Processed Iteration 150,episodic return 238.20281290136418, reward_pressure: 0.0
Processed Iteration 200,episodic return 278.985289244549, reward_pressure: 0.0
Processed Iteration 250,episodic return 337.2142847335163, reward_pressure: 0.0
Processed Iteration 300,episodic return 342.70362053473275, reward_pressure: 0.0
Processed Iteration 350,episodic return 466.74224930076184, reward_pressure: 0.0
Processed Iteration 400,episodic return 920.6037377729947, reward_pressure: 0.0
Processed Iteration 450,episodic return 1044.929167208394, reward_pressure: 0.0
Processed Iteration 500,episodic return 1252.229794350379, reward_pressure: 0.0
Processed Iteration 550,episodic return 923.324337522226, reward_pressure: 0.0
Processed Iteration 600,episodic return 962.3454955540733, reward_pressure: 0.0
Processed Iteration 650,episodic return 957.7810924427163, reward_pressure: 0.0
Processed Iteration 700,episodic return 1249.063525333296, reward_pressure: 0.0
Processed Iteration 750,episodic return 1249.6755371933777, reward_pressure: 0.0
Processed Iteration 800,episodic return 1741.6041716393013, reward_pressure: 0.0
Processed Iteration 850,episodic return 1154.737253841034, reward_pressure: 0.0
Processed Iteration 900,episodic return 1381.7646860350394, reward_pressure: 0.0
Processed Iteration 950,episodic return 1660.4245320913583, reward_pressure: 0.0
Processed Iteration 1000,episodic return 2051.1475648728547, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1526.0602683653776, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1118.0429829317602, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1278.06773203964, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1428.477462464683, reward_pressure: 0.0
Processed Iteration 1250,episodic return 909.9647263165664, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1859.3089244501223, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1836.4704390836635, reward_pressure: 0.0
Processed Iteration 1400,episodic return 2041.3911537995073, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1724.0670099540264, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2243.520934501865, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2435.9259781199908, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2261.513973089352, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2506.691045287899, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2436.2436578536826, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2542.5811782046003, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2448.265386772319, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2200.0151718652764, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2507.1332549349167, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2571.630951199071, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2538.154194412767, reward_pressure: 0.0
