Processed Iteration 50,episodic return 0.5209947148180515, reward_pressure: 0.0
Processed Iteration 100,episodic return -1.4509718031422627, reward_pressure: 0.0
Processed Iteration 150,episodic return 18.00714774043542, reward_pressure: 0.0
Processed Iteration 200,episodic return 215.51724570534606, reward_pressure: 0.0
Processed Iteration 250,episodic return 391.8443625357517, reward_pressure: 0.0
Processed Iteration 300,episodic return 493.683979206014, reward_pressure: 0.0
Processed Iteration 350,episodic return 575.0904454682509, reward_pressure: 0.0
Processed Iteration 400,episodic return 1061.420215548225, reward_pressure: 0.0
Processed Iteration 450,episodic return 1198.314398156283, reward_pressure: 0.0
Processed Iteration 500,episodic return 1252.8006645071284, reward_pressure: 0.0
Processed Iteration 550,episodic return 1270.0508693934917, reward_pressure: 0.0
Processed Iteration 600,episodic return 1257.2843695056695, reward_pressure: 0.0
Processed Iteration 650,episodic return 1311.3990753286507, reward_pressure: 0.0
Processed Iteration 700,episodic return 1239.2107907512702, reward_pressure: 0.0
Processed Iteration 750,episodic return 1323.8196099876566, reward_pressure: 0.0
Processed Iteration 800,episodic return 1339.4864955526546, reward_pressure: 0.0
Processed Iteration 850,episodic return 1306.1002453522133, reward_pressure: 0.0
Processed Iteration 900,episodic return 1339.8026404757447, reward_pressure: 0.0
Processed Iteration 950,episodic return 1416.8568031766883, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1497.9745247020212, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1369.2439394302926, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1470.2975334418452, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1420.515860828167, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1365.809465136932, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1450.5029095544212, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1354.733164028809, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1306.5140175864935, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1354.6970848393403, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1365.4471962033217, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1329.9615305151947, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1189.6986092318793, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1279.872766346386, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1314.5962309563388, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1258.0300017389827, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1349.7193882329198, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1397.7780256765848, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1319.734485960607, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1355.0541620212075, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1330.3140296933177, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1291.692886370194, reward_pressure: 0.0
