Processed Iteration 50,episodic return 9.632422870985195, reward_pressure: 0.0
Processed Iteration 100,episodic return 41.467755364021606, reward_pressure: 0.0
Processed Iteration 150,episodic return 190.816169315102, reward_pressure: 0.0
Processed Iteration 200,episodic return 251.20346555380837, reward_pressure: 0.0
Processed Iteration 250,episodic return 323.75953067213123, reward_pressure: 0.0
Processed Iteration 300,episodic return 428.4230537256504, reward_pressure: 0.0
Processed Iteration 350,episodic return 448.5385676113467, reward_pressure: 0.0
Processed Iteration 400,episodic return 610.9687962504405, reward_pressure: 0.0
Processed Iteration 450,episodic return 787.43468236488, reward_pressure: 0.0
Processed Iteration 500,episodic return 792.1001409619594, reward_pressure: 0.0
Processed Iteration 550,episodic return 1050.3065042905248, reward_pressure: 0.0
Processed Iteration 600,episodic return 1685.1100593720332, reward_pressure: 0.0
Processed Iteration 650,episodic return 1775.0397175729306, reward_pressure: 0.0
Processed Iteration 700,episodic return 1771.8380784450462, reward_pressure: 0.0
Processed Iteration 750,episodic return 1678.0749859825692, reward_pressure: 0.0
Processed Iteration 800,episodic return 1762.356663201515, reward_pressure: 0.0
Processed Iteration 850,episodic return 1765.6689225448206, reward_pressure: 0.0
Processed Iteration 900,episodic return 1773.0162522680982, reward_pressure: 0.0
Processed Iteration 950,episodic return 1806.653890555827, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1876.145809237815, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1852.3780648777497, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1914.289800049104, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1945.9860531682073, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1883.2994303073528, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1736.0683665505933, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1599.0222603024956, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1675.066938194143, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1715.8318297716633, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1780.9145620872837, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1792.153512605493, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1800.9254851452697, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1655.1125620672547, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1848.537415030242, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1865.651016469974, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1713.8101560060088, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1658.0697050389817, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1623.4673502271557, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1714.5879438291793, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1765.847100939709, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1646.8084735586558, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1674.6565430043484, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1922.144337479104, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1895.3375639946316, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1915.2006380867604, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1936.8089848192674, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1947.7293510105083, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1810.6715999783773, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1806.4185280991217, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1687.965647291223, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1639.2973566530636, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1611.8073583679632, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1697.4497341610563, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1708.4152634657844, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1861.328386076748, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1831.936723302696, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1868.2518522866176, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1834.573942259323, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1866.3696882330487, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1897.6183570586325, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1909.0008501391555, reward_pressure: 0.0
