Processed Iteration 50,episodic return 166.28851862416434, reward_pressure: 0.0
Processed Iteration 100,episodic return 326.85786867493937, reward_pressure: 0.0
Processed Iteration 150,episodic return 375.62077087093587, reward_pressure: 0.0
Processed Iteration 200,episodic return 440.21355638777385, reward_pressure: 0.0
Processed Iteration 250,episodic return 557.3737593893718, reward_pressure: 0.0
Processed Iteration 300,episodic return 529.8363281603383, reward_pressure: 0.0
Processed Iteration 350,episodic return 1134.594082355483, reward_pressure: 0.0
Processed Iteration 400,episodic return 1322.3870306680335, reward_pressure: 0.0
Processed Iteration 450,episodic return 1565.1634129997758, reward_pressure: 0.0
Processed Iteration 500,episodic return 1442.5977487331422, reward_pressure: 0.0
Processed Iteration 550,episodic return 1161.7471077768682, reward_pressure: 0.0
Processed Iteration 600,episodic return 825.6100835896693, reward_pressure: 0.0
Processed Iteration 650,episodic return 950.291520178778, reward_pressure: 0.0
Processed Iteration 700,episodic return 788.3889787238772, reward_pressure: 0.0
Processed Iteration 750,episodic return 727.5436772542774, reward_pressure: 0.0
Processed Iteration 800,episodic return 572.6594690687584, reward_pressure: 0.0
Processed Iteration 850,episodic return 616.4388207985465, reward_pressure: 0.0
Processed Iteration 900,episodic return 952.2262279299579, reward_pressure: 0.0
Processed Iteration 950,episodic return 953.7226364727752, reward_pressure: 0.0
Processed Iteration 1000,episodic return 837.9854534778622, reward_pressure: 0.0
Processed Iteration 1050,episodic return 747.001526539387, reward_pressure: 0.0
Processed Iteration 1100,episodic return 846.5209768656728, reward_pressure: 0.0
Processed Iteration 1150,episodic return 855.6738373233305, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1019.5552788686713, reward_pressure: 0.0
Processed Iteration 1250,episodic return 918.0282853964403, reward_pressure: 0.0
Processed Iteration 1300,episodic return 717.3535369030935, reward_pressure: 0.0
Processed Iteration 1350,episodic return 985.0306895402715, reward_pressure: 0.0
Processed Iteration 1400,episodic return 898.9454424303825, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1180.9150182580402, reward_pressure: 0.0
Processed Iteration 1500,episodic return 972.9185713987899, reward_pressure: 0.0
Processed Iteration 1550,episodic return 913.0048370752515, reward_pressure: 0.0
Processed Iteration 1600,episodic return 728.2955913983493, reward_pressure: 0.0
Processed Iteration 1650,episodic return 546.0735543041314, reward_pressure: 0.0
Processed Iteration 1700,episodic return 610.5428217620326, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1094.3674646350048, reward_pressure: 0.0
Processed Iteration 1800,episodic return 909.314147289509, reward_pressure: 0.0
Processed Iteration 1850,episodic return 843.0687297149898, reward_pressure: 0.0
Processed Iteration 1900,episodic return 952.9517720524901, reward_pressure: 0.0
Processed Iteration 1950,episodic return 756.2339245800632, reward_pressure: 0.0
Processed Iteration 2000,episodic return 622.4428162791323, reward_pressure: 0.0
