Processed Iteration 50,episodic return 12.414361542022723, reward_pressure: 0.0
Processed Iteration 100,episodic return 133.09196353523168, reward_pressure: 0.0
Processed Iteration 150,episodic return 244.3017277420239, reward_pressure: 0.0
Processed Iteration 200,episodic return 324.71684943997997, reward_pressure: 0.0
Processed Iteration 250,episodic return 348.04094885289055, reward_pressure: 0.0
Processed Iteration 300,episodic return 349.216820221487, reward_pressure: 0.0
Processed Iteration 350,episodic return 319.08322629023695, reward_pressure: 0.0
Processed Iteration 400,episodic return 393.6002398084303, reward_pressure: 0.0
Processed Iteration 450,episodic return 560.3414529980882, reward_pressure: 0.0
Processed Iteration 500,episodic return 806.8143580883282, reward_pressure: 0.0
Processed Iteration 550,episodic return 1107.4882358105988, reward_pressure: 0.0
Processed Iteration 600,episodic return 1068.737644548011, reward_pressure: 0.0
Processed Iteration 650,episodic return 1416.6788184575373, reward_pressure: 0.0
Processed Iteration 700,episodic return 1542.7849493124713, reward_pressure: 0.0
Processed Iteration 750,episodic return 1211.9350048096699, reward_pressure: 0.0
Processed Iteration 800,episodic return 1092.4126754034216, reward_pressure: 0.0
Processed Iteration 850,episodic return 970.3802145637123, reward_pressure: 0.0
Processed Iteration 900,episodic return 1492.693828578629, reward_pressure: 0.0
Processed Iteration 950,episodic return 2011.8058783208526, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1472.6606298964864, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1730.7139561863276, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1722.9781509837374, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1981.9126331397938, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1450.2704049940312, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1849.8522639673745, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1884.0020469848432, reward_pressure: 0.0
Processed Iteration 1350,episodic return 2232.998506140133, reward_pressure: 0.0
Processed Iteration 1400,episodic return 2251.0409670626814, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2168.5314161203087, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1871.529504361025, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1231.1802216877031, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1615.47578595727, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1771.1966286007148, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1597.0505110883123, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1213.2786427927304, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1498.0819330793101, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1908.8449828274909, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1929.580667326862, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1972.6502300365669, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1929.356670460566, reward_pressure: 0.0
