Processed Iteration 50,episodic return 28.80799705362118, reward_pressure: 0.0
Processed Iteration 100,episodic return 118.88312943255531, reward_pressure: 0.0
Processed Iteration 150,episodic return 205.32534344111676, reward_pressure: 0.0
Processed Iteration 200,episodic return 287.562471920141, reward_pressure: 0.0
Processed Iteration 250,episodic return 327.9275675179774, reward_pressure: 0.0
Processed Iteration 300,episodic return 358.45865232886786, reward_pressure: 0.0
Processed Iteration 350,episodic return 458.83645346126417, reward_pressure: 0.0
Processed Iteration 400,episodic return 485.0683479506469, reward_pressure: 0.0
Processed Iteration 450,episodic return 644.3574016688568, reward_pressure: 0.0
Processed Iteration 500,episodic return 1044.1933209259637, reward_pressure: 0.0
Processed Iteration 550,episodic return 1163.2395665777187, reward_pressure: 0.0
Processed Iteration 600,episodic return 1354.9978003390725, reward_pressure: 0.0
Processed Iteration 650,episodic return 1429.3890096827981, reward_pressure: 0.0
Processed Iteration 700,episodic return 850.8768171415379, reward_pressure: 0.0
Processed Iteration 750,episodic return 860.8741809857211, reward_pressure: 0.0
Processed Iteration 800,episodic return 768.8125208743987, reward_pressure: 0.0
Processed Iteration 850,episodic return 779.039492567125, reward_pressure: 0.0
Processed Iteration 900,episodic return 780.3315857845188, reward_pressure: 0.0
Processed Iteration 950,episodic return 766.8705402045749, reward_pressure: 0.0
Processed Iteration 1000,episodic return 825.312688688182, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1433.9578714605896, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1365.4706559273525, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1125.1499885562207, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1531.4003953386004, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1865.5409175431028, reward_pressure: 0.0
Processed Iteration 1300,episodic return 886.7476413354176, reward_pressure: 0.0
Processed Iteration 1350,episodic return 933.6444799035843, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1014.0807399228449, reward_pressure: 0.0
Processed Iteration 1450,episodic return 581.7207033989922, reward_pressure: 0.0
Processed Iteration 1500,episodic return 797.1529607010466, reward_pressure: 0.0
Processed Iteration 1550,episodic return 733.0843277491196, reward_pressure: 0.0
Processed Iteration 1600,episodic return 792.2237938557479, reward_pressure: 0.0
Processed Iteration 1650,episodic return 993.301123900212, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1251.538276246133, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1091.1728008582372, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1495.298466989801, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1701.602792446469, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1605.1749508356554, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1524.2842756875457, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1170.8411549406933, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1151.3927028624912, reward_pressure: 0.0
Processed Iteration 2100,episodic return 809.4807530168545, reward_pressure: 0.0
Processed Iteration 2150,episodic return 849.2096550472281, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1116.1486683113724, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1023.817461967422, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1080.8718484740548, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1380.3568906767175, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1355.3384544296919, reward_pressure: 0.0
Processed Iteration 2450,episodic return 995.224614419805, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1100.3100515213646, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1052.4108524565502, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1101.6457924680112, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1198.7621070286002, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1497.5543905029606, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1561.558820083965, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1352.2159108984165, reward_pressure: 0.0
Processed Iteration 2850,episodic return 900.2915180358924, reward_pressure: 0.0
Processed Iteration 2900,episodic return 913.6290749329789, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1063.2061311766379, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1103.215392455851, reward_pressure: 0.0
