Processed Iteration 50,episodic return -222.6682503586206, reward_pressure: 0.0
Processed Iteration 100,episodic return 601.2014795029205, reward_pressure: 0.0
Processed Iteration 150,episodic return 1670.1615109255663, reward_pressure: 0.0
Processed Iteration 200,episodic return 1731.3063120843117, reward_pressure: 0.0
Processed Iteration 250,episodic return 2008.1135965695516, reward_pressure: 0.0
Processed Iteration 300,episodic return 2124.7907908219936, reward_pressure: 0.0
Processed Iteration 350,episodic return 2256.7823043358812, reward_pressure: 0.0
Processed Iteration 400,episodic return 2883.942961162457, reward_pressure: 0.0
Processed Iteration 450,episodic return 3195.8543718733827, reward_pressure: 0.0
Processed Iteration 500,episodic return 3619.994924158841, reward_pressure: 0.0
Processed Iteration 550,episodic return 3601.2358536560137, reward_pressure: 0.0
Processed Iteration 600,episodic return 3342.800836523963, reward_pressure: 0.0
Processed Iteration 650,episodic return 3465.024626296726, reward_pressure: 0.0
Processed Iteration 700,episodic return 3479.6501823680564, reward_pressure: 0.0
Processed Iteration 750,episodic return 3565.272512475155, reward_pressure: 0.0
Processed Iteration 800,episodic return 3761.386088187223, reward_pressure: 0.0
Processed Iteration 850,episodic return 3768.9615979051932, reward_pressure: 0.0
Processed Iteration 900,episodic return 3716.257701503581, reward_pressure: 0.0
Processed Iteration 950,episodic return 3799.474590179974, reward_pressure: 0.0
Processed Iteration 1000,episodic return 3718.058848992617, reward_pressure: 0.0
Processed Iteration 1050,episodic return 3630.6593335775997, reward_pressure: 0.0
Processed Iteration 1100,episodic return 3725.1903635197937, reward_pressure: 0.0
Processed Iteration 1150,episodic return 3632.2906481655555, reward_pressure: 0.0
Processed Iteration 1200,episodic return 3704.530935594806, reward_pressure: 0.0
Processed Iteration 1250,episodic return 3717.27546623423, reward_pressure: 0.0
Processed Iteration 1300,episodic return 3713.0908095548943, reward_pressure: 0.0
Processed Iteration 1350,episodic return 3659.4754763694345, reward_pressure: 0.0
Processed Iteration 1400,episodic return 3709.1226435228887, reward_pressure: 0.0
Processed Iteration 1450,episodic return 3642.0700979949197, reward_pressure: 0.0
Processed Iteration 1500,episodic return 3671.4038490000366, reward_pressure: 0.0
Processed Iteration 1550,episodic return 3675.408257210167, reward_pressure: 0.0
Processed Iteration 1600,episodic return 3624.619765940223, reward_pressure: 0.0
Processed Iteration 1650,episodic return 3668.6255330361705, reward_pressure: 0.0
Processed Iteration 1700,episodic return 3601.0142075093063, reward_pressure: 0.0
Processed Iteration 1750,episodic return 3571.0328110431938, reward_pressure: 0.0
Processed Iteration 1800,episodic return 3600.629006497718, reward_pressure: 0.0
Processed Iteration 1850,episodic return 3701.913644996735, reward_pressure: 0.0
Processed Iteration 1900,episodic return 3695.719119584439, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3633.834616015688, reward_pressure: 0.0
Processed Iteration 2000,episodic return 3508.0656291025957, reward_pressure: 0.0
