Processed Iteration 50,episodic return 7.068803316218578, reward_pressure: 0.0
Processed Iteration 100,episodic return 287.29932786184486, reward_pressure: 0.0
Processed Iteration 150,episodic return 473.13354781159336, reward_pressure: 0.0
Processed Iteration 200,episodic return 749.3319750541584, reward_pressure: 0.0
Processed Iteration 250,episodic return 978.3738999370023, reward_pressure: 0.0
Processed Iteration 300,episodic return 1064.5650352141724, reward_pressure: 0.0
Processed Iteration 350,episodic return 1131.0718090655732, reward_pressure: 0.0
Processed Iteration 400,episodic return 1112.9413079575534, reward_pressure: 0.0
Processed Iteration 450,episodic return 1107.4082261042606, reward_pressure: 0.0
Processed Iteration 500,episodic return 1192.060964789721, reward_pressure: 0.0
Processed Iteration 550,episodic return 1204.297244551262, reward_pressure: 0.0
Processed Iteration 600,episodic return 1313.8164241855068, reward_pressure: 0.0
Processed Iteration 650,episodic return 1164.4596555990302, reward_pressure: 0.0
Processed Iteration 700,episodic return 1336.9072828679723, reward_pressure: 0.0
Processed Iteration 750,episodic return 1312.9374591512321, reward_pressure: 0.0
Processed Iteration 800,episodic return 1342.5169964559434, reward_pressure: 0.0
Processed Iteration 850,episodic return 1301.8367472908224, reward_pressure: 0.0
Processed Iteration 900,episodic return 1213.9480145491693, reward_pressure: 0.0
Processed Iteration 950,episodic return 1223.9920095545767, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1286.8525869341859, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1288.6661859686706, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1396.7750770993991, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1325.1185992255962, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1261.0967309123462, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1319.3621175209767, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1317.8143965880424, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1340.177847746815, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1433.1234488480802, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1328.974569673238, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1446.3962489500564, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1428.3695119607748, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1272.2145082089153, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1180.1573991097907, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1303.9102276790204, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1215.108184886182, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1285.593529315831, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1268.073182931984, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1132.2741175855656, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1313.7290768094574, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1348.871597579134, reward_pressure: 0.0
