Processed Iteration 50,episodic return 36.38065199053956, reward_pressure: 0.0
Processed Iteration 100,episodic return 190.36791396197432, reward_pressure: 0.0
Processed Iteration 150,episodic return 237.36165726410204, reward_pressure: 0.0
Processed Iteration 200,episodic return 327.65767212896424, reward_pressure: 0.0
Processed Iteration 250,episodic return 329.93338141487993, reward_pressure: 0.0
Processed Iteration 300,episodic return 957.5313816488887, reward_pressure: 0.0
Processed Iteration 350,episodic return 1827.8432796358204, reward_pressure: 0.0
Processed Iteration 400,episodic return 2027.403924100551, reward_pressure: 0.0
Processed Iteration 450,episodic return 2246.0193778257176, reward_pressure: 0.0
Processed Iteration 500,episodic return 2232.8821505600317, reward_pressure: 0.0
Processed Iteration 550,episodic return 2242.593117587191, reward_pressure: 0.0
Processed Iteration 600,episodic return 2312.481109306786, reward_pressure: 0.0
Processed Iteration 650,episodic return 2110.7310204980754, reward_pressure: 0.0
Processed Iteration 700,episodic return 2257.111834647313, reward_pressure: 0.0
Processed Iteration 750,episodic return 2335.9862902158475, reward_pressure: 0.0
Processed Iteration 800,episodic return 2370.853317872374, reward_pressure: 0.0
Processed Iteration 850,episodic return 2413.1884924371398, reward_pressure: 0.0
Processed Iteration 900,episodic return 2326.860503007118, reward_pressure: 0.0
Processed Iteration 950,episodic return 2279.520704622865, reward_pressure: 0.0
Processed Iteration 1000,episodic return 2538.6262302861546, reward_pressure: 0.0
Processed Iteration 1050,episodic return 2044.1191894020574, reward_pressure: 0.0
Processed Iteration 1100,episodic return 2253.3907601393353, reward_pressure: 0.0
Processed Iteration 1150,episodic return 2131.6598292938897, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1976.378107275079, reward_pressure: 0.0
Processed Iteration 1250,episodic return 2325.6114218407115, reward_pressure: 0.0
Processed Iteration 1300,episodic return 2262.9923836330922, reward_pressure: 0.0
Processed Iteration 1350,episodic return 2142.627009259689, reward_pressure: 0.0
Processed Iteration 1400,episodic return 2404.218013717981, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2479.1293959873483, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2331.9153946844535, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2475.8044820501696, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2189.0649270222825, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2157.994730996003, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2254.512767181499, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2362.553223421762, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2279.4841346557623, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2137.9617817056087, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2174.5608990036394, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1952.9915657310835, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2204.5536329644056, reward_pressure: 0.0
Processed Iteration 2050,episodic return 2201.6761074754713, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1728.66842617363, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1987.4695144632212, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2129.1790311206937, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2161.984832436431, reward_pressure: 0.0
Processed Iteration 2300,episodic return 2074.3420279461293, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2121.99113057039, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2101.012888832853, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2028.8058023431604, reward_pressure: 0.0
Processed Iteration 2500,episodic return 2097.4500697000526, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2193.699874652182, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2363.527172862553, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2131.6180195507004, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1368.6306562251775, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1483.3944573871931, reward_pressure: 0.0
Processed Iteration 2800,episodic return 2101.7478237897326, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1688.2747904386147, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1220.4781145665106, reward_pressure: 0.0
Processed Iteration 2950,episodic return 951.9873198404188, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1180.2834059198658, reward_pressure: 0.0
