Processed Iteration 50,episodic return 94.45816497294113, reward_pressure: 0.0
Processed Iteration 100,episodic return 222.71183146141502, reward_pressure: 0.0
Processed Iteration 150,episodic return 302.00381490879886, reward_pressure: 0.0
Processed Iteration 200,episodic return 353.50658340543873, reward_pressure: 0.0
Processed Iteration 250,episodic return 397.58847473952795, reward_pressure: 0.0
Processed Iteration 300,episodic return 484.5144439760549, reward_pressure: 0.0
Processed Iteration 350,episodic return 586.0666143828387, reward_pressure: 0.0
Processed Iteration 400,episodic return 646.9097666842088, reward_pressure: 0.0
Processed Iteration 450,episodic return 815.6542168845237, reward_pressure: 0.0
Processed Iteration 500,episodic return 958.5904380245113, reward_pressure: 0.0
Processed Iteration 550,episodic return 1053.0769857051798, reward_pressure: 0.0
Processed Iteration 600,episodic return 1061.0766147269646, reward_pressure: 0.0
Processed Iteration 650,episodic return 1047.0179374487846, reward_pressure: 0.0
Processed Iteration 700,episodic return 1042.9127322591776, reward_pressure: 0.0
Processed Iteration 750,episodic return 1168.31171337631, reward_pressure: 0.0
Processed Iteration 800,episodic return 1092.3295831866192, reward_pressure: 0.0
Processed Iteration 850,episodic return 922.3036869692537, reward_pressure: 0.0
Processed Iteration 900,episodic return 594.6218278482875, reward_pressure: 0.0
Processed Iteration 950,episodic return 866.1733133333831, reward_pressure: 0.0
Processed Iteration 1000,episodic return 930.7263495273978, reward_pressure: 0.0
Processed Iteration 1050,episodic return 768.5600728032549, reward_pressure: 0.0
Processed Iteration 1100,episodic return 766.2798423394432, reward_pressure: 0.0
Processed Iteration 1150,episodic return 938.4170787290609, reward_pressure: 0.0
Processed Iteration 1200,episodic return 949.190928469835, reward_pressure: 0.0
Processed Iteration 1250,episodic return 919.9831489638725, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1007.6708276752533, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1316.9749420980766, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1049.151651868504, reward_pressure: 0.0
Processed Iteration 1450,episodic return 976.331211592908, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1027.7342400955285, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1043.7211101664004, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1397.68767223368, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1302.8069290721928, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1662.0439771341128, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1279.2409787366223, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1146.5248318080396, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1379.6923499028292, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1340.93744376866, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1216.2720139525934, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1173.0430074325536, reward_pressure: 0.0
Processed Iteration 2050,episodic return 985.252045149136, reward_pressure: 0.0
Processed Iteration 2100,episodic return 783.8654104598668, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1043.499905264191, reward_pressure: 0.0
Processed Iteration 2200,episodic return 771.5949670855692, reward_pressure: 0.0
Processed Iteration 2250,episodic return 722.106297155953, reward_pressure: 0.0
Processed Iteration 2300,episodic return 571.6079431655036, reward_pressure: 0.0
Processed Iteration 2350,episodic return 729.8989338642438, reward_pressure: 0.0
Processed Iteration 2400,episodic return 913.9497334718596, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1044.2939531821328, reward_pressure: 0.0
Processed Iteration 2500,episodic return 730.8417256827817, reward_pressure: 0.0
Processed Iteration 2550,episodic return 689.3009603580786, reward_pressure: 0.0
Processed Iteration 2600,episodic return 716.7727050768027, reward_pressure: 0.0
Processed Iteration 2650,episodic return 599.1437533430067, reward_pressure: 0.0
Processed Iteration 2700,episodic return 565.3347679604469, reward_pressure: 0.0
Processed Iteration 2750,episodic return 622.1337938314018, reward_pressure: 0.0
Processed Iteration 2800,episodic return 779.8882196792287, reward_pressure: 0.0
Processed Iteration 2850,episodic return 907.4293263607901, reward_pressure: 0.0
Processed Iteration 2900,episodic return 820.2394071698889, reward_pressure: 0.0
Processed Iteration 2950,episodic return 883.9619476057543, reward_pressure: 0.0
Processed Iteration 3000,episodic return 790.6225672799774, reward_pressure: 0.0
