Processed Iteration 50,episodic return 8.9090556868477, reward_pressure: 0.0
Processed Iteration 100,episodic return 4.251193623888492, reward_pressure: 0.0
Processed Iteration 150,episodic return 180.36993718377968, reward_pressure: 0.0
Processed Iteration 200,episodic return 335.10182071815166, reward_pressure: 0.0
Processed Iteration 250,episodic return 416.0808946306369, reward_pressure: 0.0
Processed Iteration 300,episodic return 543.4984527361918, reward_pressure: 0.0
Processed Iteration 350,episodic return 555.5743169850041, reward_pressure: 0.0
Processed Iteration 400,episodic return 679.6526407413417, reward_pressure: 0.0
Processed Iteration 450,episodic return 993.4511994926531, reward_pressure: 0.0
Processed Iteration 500,episodic return 1047.3920673117857, reward_pressure: 0.0
Processed Iteration 550,episodic return 1005.896137671357, reward_pressure: 0.0
Processed Iteration 600,episodic return 1017.1502753751857, reward_pressure: 0.0
Processed Iteration 650,episodic return 1128.838516364153, reward_pressure: 0.0
Processed Iteration 700,episodic return 1270.4776399910083, reward_pressure: 0.0
Processed Iteration 750,episodic return 1230.6495378245772, reward_pressure: 0.0
Processed Iteration 800,episodic return 1286.3294225614932, reward_pressure: 0.0
Processed Iteration 850,episodic return 1383.5015806696472, reward_pressure: 0.0
Processed Iteration 900,episodic return 1416.8139094038333, reward_pressure: 0.0
Processed Iteration 950,episodic return 1390.6436958629545, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1417.0462375173752, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1316.1678239508487, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1369.039688118832, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1345.8122712942377, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1416.3332850538327, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1548.5475044127334, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1554.2079151755797, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1465.6255624664939, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1466.890889838019, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1525.4310303943942, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1410.3135546788078, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1540.3060683171352, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1449.323532098049, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1572.2524644594769, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1573.3167733160633, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1364.3027696668066, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1334.2557442472066, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1461.9293805823231, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1536.793202242817, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1602.0083546299911, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1508.2372354776462, reward_pressure: 0.0
