Processed Iteration 50,episodic return 86.99666498265819, reward_pressure: 0.0
Processed Iteration 100,episodic return 50.02480531234395, reward_pressure: 0.0
Processed Iteration 150,episodic return 41.159467907027185, reward_pressure: 0.0
Processed Iteration 200,episodic return 40.41081196326804, reward_pressure: 0.0
Processed Iteration 250,episodic return 35.624050630848075, reward_pressure: 0.0
Processed Iteration 300,episodic return 34.21210581143652, reward_pressure: 0.0
Processed Iteration 350,episodic return 32.56753337443084, reward_pressure: 0.0
Processed Iteration 400,episodic return 33.463559267367934, reward_pressure: 0.0
Processed Iteration 450,episodic return 33.12952168979621, reward_pressure: 0.0
Processed Iteration 500,episodic return 33.297997189214, reward_pressure: 0.0
Processed Iteration 550,episodic return 33.67277201134528, reward_pressure: 0.0
Processed Iteration 600,episodic return 33.49759283160781, reward_pressure: 0.0
Processed Iteration 650,episodic return 32.96447774348587, reward_pressure: 0.0
Processed Iteration 700,episodic return 33.88500548573173, reward_pressure: 0.0
Processed Iteration 750,episodic return 33.13705712937426, reward_pressure: 0.0
Processed Iteration 800,episodic return 33.46798033139441, reward_pressure: 0.0
Processed Iteration 850,episodic return 32.57046128383481, reward_pressure: 0.0
Processed Iteration 900,episodic return 34.16920104542933, reward_pressure: 0.0
Processed Iteration 950,episodic return 35.035969893810915, reward_pressure: 0.0
Processed Iteration 1000,episodic return 33.65621989093294, reward_pressure: 0.0
Processed Iteration 1050,episodic return 34.3490764593704, reward_pressure: 0.0
Processed Iteration 1100,episodic return 31.842949793844756, reward_pressure: 0.0
Processed Iteration 1150,episodic return 34.00992053390596, reward_pressure: 0.0
Processed Iteration 1200,episodic return 34.22142742910225, reward_pressure: 0.0
Processed Iteration 1250,episodic return 33.69732894068484, reward_pressure: 0.0
Processed Iteration 1300,episodic return 34.040172912570995, reward_pressure: 0.0
Processed Iteration 1350,episodic return 33.70105889234137, reward_pressure: 0.0
Processed Iteration 1400,episodic return 33.69214026358792, reward_pressure: 0.0
Processed Iteration 1450,episodic return 34.19396588916525, reward_pressure: 0.0
Processed Iteration 1500,episodic return 34.22815990454195, reward_pressure: 0.0
Processed Iteration 1550,episodic return 34.027942446449515, reward_pressure: 0.0
Processed Iteration 1600,episodic return 33.68258689104571, reward_pressure: 0.0
Processed Iteration 1650,episodic return 32.966334997066994, reward_pressure: 0.0
Processed Iteration 1700,episodic return 33.703389027210534, reward_pressure: 0.0
Processed Iteration 1750,episodic return 34.56568257606046, reward_pressure: 0.0
Processed Iteration 1800,episodic return 33.85700043683966, reward_pressure: 0.0
Processed Iteration 1850,episodic return 33.26016015900904, reward_pressure: 0.0
Processed Iteration 1900,episodic return 33.43411545220711, reward_pressure: 0.0
Processed Iteration 1950,episodic return 33.98569592590959, reward_pressure: 0.0
Processed Iteration 2000,episodic return 33.25277765326838, reward_pressure: 0.0
