Processed Iteration 50,episodic return 93.19885853825879, reward_pressure: 0.0
Processed Iteration 100,episodic return 200.88044123553817, reward_pressure: 0.0
Processed Iteration 150,episodic return 221.127831259741, reward_pressure: 0.0
Processed Iteration 200,episodic return 224.31468388285452, reward_pressure: 0.0
Processed Iteration 250,episodic return 224.7600382609999, reward_pressure: 0.0
Processed Iteration 300,episodic return 222.01579928600563, reward_pressure: 0.0
Processed Iteration 350,episodic return 211.59944165717567, reward_pressure: 0.0
Processed Iteration 400,episodic return 215.74519713373485, reward_pressure: 0.0
Processed Iteration 450,episodic return 272.2112315360797, reward_pressure: 0.0
Processed Iteration 500,episodic return 373.8689789863893, reward_pressure: 0.0
Processed Iteration 550,episodic return 543.6503200812447, reward_pressure: 0.0
Processed Iteration 600,episodic return 749.2414171529739, reward_pressure: 0.0
Processed Iteration 650,episodic return 1002.5810065979749, reward_pressure: 0.0
Processed Iteration 700,episodic return 1129.943313934341, reward_pressure: 0.0
Processed Iteration 750,episodic return 1256.3229193086167, reward_pressure: 0.0
Processed Iteration 800,episodic return 1277.3251046693215, reward_pressure: 0.0
Processed Iteration 850,episodic return 1022.9717607567541, reward_pressure: 0.0
Processed Iteration 900,episodic return 1474.948834879724, reward_pressure: 0.0
Processed Iteration 950,episodic return 1007.263260286775, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1076.5852863008424, reward_pressure: 0.0
Processed Iteration 1050,episodic return 771.5305262095249, reward_pressure: 0.0
Processed Iteration 1100,episodic return 911.7321813776318, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1175.9532269362091, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1283.9990997380658, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1290.4932037906576, reward_pressure: 0.0
Processed Iteration 1300,episodic return 961.7099838163913, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1225.948627067342, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1185.8732275324664, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1082.1822409082304, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1274.3619245502068, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1092.4079394935954, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1437.0526530691607, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1206.4038098415228, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1440.3661421635104, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1402.0418714159314, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1510.6802456218998, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1756.783011326801, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1102.8883566941925, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1002.4801900899354, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1140.045600325092, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1397.7422463955406, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1062.5771155033447, reward_pressure: 0.0
Processed Iteration 2150,episodic return 897.643153672818, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1071.1385534291755, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1117.396849427273, reward_pressure: 0.0
Processed Iteration 2300,episodic return 782.6688594565788, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1291.6684841954273, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1079.689922179171, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1313.7857540648909, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1355.8883516705155, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1611.972785438434, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1547.4248482072437, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1407.1806553998904, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1724.4093343082686, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1542.8962768994495, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1813.1236552114156, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1961.7107391676132, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2024.332593334685, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1598.7689542915934, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1561.5455572758779, reward_pressure: 0.0
