Processed Iteration 50,episodic return 1.702604023273801, reward_pressure: 0.0
Processed Iteration 100,episodic return 0.19509932841578057, reward_pressure: 0.0
Processed Iteration 150,episodic return 4.183846674823096, reward_pressure: 0.0
Processed Iteration 200,episodic return 69.08524609211467, reward_pressure: 0.0
Processed Iteration 250,episodic return 420.93202969742424, reward_pressure: 0.0
Processed Iteration 300,episodic return 504.47261481781214, reward_pressure: 0.0
Processed Iteration 350,episodic return 521.6359581242015, reward_pressure: 0.0
Processed Iteration 400,episodic return 599.8079666742925, reward_pressure: 0.0
Processed Iteration 450,episodic return 714.9959935192531, reward_pressure: 0.0
Processed Iteration 500,episodic return 1065.8608014948693, reward_pressure: 0.0
Processed Iteration 550,episodic return 1156.94762625834, reward_pressure: 0.0
Processed Iteration 600,episodic return 1269.8549427243206, reward_pressure: 0.0
Processed Iteration 650,episodic return 1262.3340011690386, reward_pressure: 0.0
Processed Iteration 700,episodic return 1317.974304084467, reward_pressure: 0.0
Processed Iteration 750,episodic return 1357.3845016618652, reward_pressure: 0.0
Processed Iteration 800,episodic return 1391.691303482223, reward_pressure: 0.0
Processed Iteration 850,episodic return 1375.4982377948493, reward_pressure: 0.0
Processed Iteration 900,episodic return 1393.121826330488, reward_pressure: 0.0
Processed Iteration 950,episodic return 1337.0140397706557, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1371.8344914112834, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1351.8670042885778, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1425.0399512597492, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1397.9752288704713, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1320.2873211045976, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1431.461619382595, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1386.9140393845946, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1395.4316652556224, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1403.9389989541194, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1494.3086359790107, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1380.819951445832, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1300.492185436272, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1346.9165557681229, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1271.8045975663879, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1340.8185019461534, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1437.462766146877, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1337.1219092031467, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1323.1912988354413, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1354.8586252522957, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1342.2606289409568, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1420.6416071134038, reward_pressure: 0.0
