Processed Iteration 50,episodic return 60.82044432508539, reward_pressure: 0.0
Processed Iteration 100,episodic return 84.900286919287, reward_pressure: 0.0
Processed Iteration 150,episodic return 74.02594991584628, reward_pressure: 0.0
Processed Iteration 200,episodic return 67.0658277579149, reward_pressure: 0.0
Processed Iteration 250,episodic return 62.336885868957324, reward_pressure: 0.0
Processed Iteration 300,episodic return 56.4816222246594, reward_pressure: 0.0
Processed Iteration 350,episodic return 57.81587615882794, reward_pressure: 0.0
Processed Iteration 400,episodic return 58.26286612636571, reward_pressure: 0.0
Processed Iteration 450,episodic return 56.89779074169575, reward_pressure: 0.0
Processed Iteration 500,episodic return 54.98298466746795, reward_pressure: 0.0
Processed Iteration 550,episodic return 57.762964284906666, reward_pressure: 0.0
Processed Iteration 600,episodic return 51.796451665701824, reward_pressure: 0.0
Processed Iteration 650,episodic return 50.56158642593505, reward_pressure: 0.0
Processed Iteration 700,episodic return 52.479184869972954, reward_pressure: 0.0
Processed Iteration 750,episodic return 52.983053513571186, reward_pressure: 0.0
Processed Iteration 800,episodic return 50.396790585716865, reward_pressure: 0.0
Processed Iteration 850,episodic return 51.04370415090427, reward_pressure: 0.0
Processed Iteration 900,episodic return 52.90694612980773, reward_pressure: 0.0
Processed Iteration 950,episodic return 56.33980044223403, reward_pressure: 0.0
Processed Iteration 1000,episodic return 52.00968814761177, reward_pressure: 0.0
Processed Iteration 1050,episodic return 55.50325744663835, reward_pressure: 0.0
Processed Iteration 1100,episodic return 47.11946365517386, reward_pressure: 0.0
Processed Iteration 1150,episodic return 53.77316830470309, reward_pressure: 0.0
Processed Iteration 1200,episodic return 57.79309703136272, reward_pressure: 0.0
Processed Iteration 1250,episodic return 61.540032914951304, reward_pressure: 0.0
Processed Iteration 1300,episodic return 54.76512434584544, reward_pressure: 0.0
Processed Iteration 1350,episodic return 58.35300807198466, reward_pressure: 0.0
Processed Iteration 1400,episodic return 63.18429270611231, reward_pressure: 0.0
Processed Iteration 1450,episodic return 66.46169097424081, reward_pressure: 0.0
Processed Iteration 1500,episodic return 78.3781823355649, reward_pressure: 0.0
Processed Iteration 1550,episodic return 81.26186293155882, reward_pressure: 0.0
Processed Iteration 1600,episodic return 80.51685896798185, reward_pressure: 0.0
Processed Iteration 1650,episodic return 77.53605634522646, reward_pressure: 0.0
Processed Iteration 1700,episodic return 71.46510313587027, reward_pressure: 0.0
Processed Iteration 1750,episodic return 70.84491336045414, reward_pressure: 0.0
Processed Iteration 1800,episodic return 64.47226562945991, reward_pressure: 0.0
Processed Iteration 1850,episodic return 68.59540826237348, reward_pressure: 0.0
Processed Iteration 1900,episodic return 69.67613650963494, reward_pressure: 0.0
Processed Iteration 1950,episodic return 71.32034528234036, reward_pressure: 0.0
Processed Iteration 2000,episodic return 62.91424975761863, reward_pressure: 0.0
