Processed Iteration 50,episodic return 2.3292943532368713, reward_pressure: 0.0
Processed Iteration 100,episodic return -1.654039890602409, reward_pressure: 0.0
Processed Iteration 150,episodic return -1.6358356223167454, reward_pressure: 0.0
Processed Iteration 200,episodic return -1.7313619354765857, reward_pressure: 0.0
Processed Iteration 250,episodic return -4.998924805336967, reward_pressure: 0.0
Processed Iteration 300,episodic return -5.615248028617052, reward_pressure: 0.0
Processed Iteration 350,episodic return -4.7986107837879945, reward_pressure: 0.0
Processed Iteration 400,episodic return -4.13635401584492, reward_pressure: 0.0
Processed Iteration 450,episodic return -3.8073888668720786, reward_pressure: 0.0
Processed Iteration 500,episodic return -4.572095079028261, reward_pressure: 0.0
Processed Iteration 550,episodic return -4.911257848206771, reward_pressure: 0.0
Processed Iteration 600,episodic return -3.8237709037207086, reward_pressure: 0.0
Processed Iteration 650,episodic return -3.2189697162838886, reward_pressure: 0.0
Processed Iteration 700,episodic return -3.0891301852012156, reward_pressure: 0.0
Processed Iteration 750,episodic return -2.898657680631126, reward_pressure: 0.0
Processed Iteration 800,episodic return -3.5051649602767334, reward_pressure: 0.0
Processed Iteration 850,episodic return -3.1766424923986056, reward_pressure: 0.0
Processed Iteration 900,episodic return -2.7440305723748226, reward_pressure: 0.0
Processed Iteration 950,episodic return -2.50904743882577, reward_pressure: 0.0
Processed Iteration 1000,episodic return -2.7493115638078804, reward_pressure: 0.0
Processed Iteration 1050,episodic return -3.2371041998105943, reward_pressure: 0.0
Processed Iteration 1100,episodic return -3.1808476279264926, reward_pressure: 0.0
Processed Iteration 1150,episodic return -3.7598329060779325, reward_pressure: 0.0
Processed Iteration 1200,episodic return -3.8348674673787544, reward_pressure: 0.0
Processed Iteration 1250,episodic return -3.858136173381918, reward_pressure: 0.0
Processed Iteration 1300,episodic return -4.0367263939757505, reward_pressure: 0.0
Processed Iteration 1350,episodic return -3.8366846303483113, reward_pressure: 0.0
Processed Iteration 1400,episodic return -3.5687249787323507, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2.6142078496176797, reward_pressure: 0.0
Processed Iteration 1500,episodic return 9.954172751281604, reward_pressure: 0.0
Processed Iteration 1550,episodic return 28.70630346154665, reward_pressure: 0.0
Processed Iteration 1600,episodic return 43.01438158757121, reward_pressure: 0.0
Processed Iteration 1650,episodic return 50.113423086442545, reward_pressure: 0.0
Processed Iteration 1700,episodic return 69.37934430120382, reward_pressure: 0.0
Processed Iteration 1750,episodic return 93.0431027029087, reward_pressure: 0.0
Processed Iteration 1800,episodic return 207.94440029690423, reward_pressure: 0.0
Processed Iteration 1850,episodic return 200.68991629060193, reward_pressure: 0.0
Processed Iteration 1900,episodic return 304.5455394092611, reward_pressure: 0.0
Processed Iteration 1950,episodic return 319.57268632946847, reward_pressure: 0.0
Processed Iteration 2000,episodic return 315.6576856722986, reward_pressure: 0.0
