Processed Iteration 50,episodic return 5.302086191034655, reward_pressure: 0.0
Processed Iteration 100,episodic return 15.474914595778344, reward_pressure: 0.0
Processed Iteration 150,episodic return 89.61813860855686, reward_pressure: 0.0
Processed Iteration 200,episodic return 258.69187766468605, reward_pressure: 0.0
Processed Iteration 250,episodic return 577.1377945975614, reward_pressure: 0.0
Processed Iteration 300,episodic return 516.730395998662, reward_pressure: 0.0
Processed Iteration 350,episodic return 611.3040912047704, reward_pressure: 0.0
Processed Iteration 400,episodic return 701.9913249187873, reward_pressure: 0.0
Processed Iteration 450,episodic return 1065.195211454525, reward_pressure: 0.0
Processed Iteration 500,episodic return 1046.0232323212592, reward_pressure: 0.0
Processed Iteration 550,episodic return 1203.5169196673542, reward_pressure: 0.0
Processed Iteration 600,episodic return 1225.6565712379315, reward_pressure: 0.0
Processed Iteration 650,episodic return 1382.2600860756982, reward_pressure: 0.0
Processed Iteration 700,episodic return 1422.6903699184209, reward_pressure: 0.0
Processed Iteration 750,episodic return 1419.5638598921391, reward_pressure: 0.0
Processed Iteration 800,episodic return 1383.851101257227, reward_pressure: 0.0
Processed Iteration 850,episodic return 1390.6770490204365, reward_pressure: 0.0
Processed Iteration 900,episodic return 1297.166401786253, reward_pressure: 0.0
Processed Iteration 950,episodic return 1322.809593676842, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1381.9110475779273, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1334.056543490491, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1384.9671118861872, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1357.3529873057532, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1382.3030554701618, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1458.4797899490618, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1372.6432975145838, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1420.5709103169665, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1469.4227360625487, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1492.6687956296323, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1447.7149650681415, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1521.6140459868957, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1496.5197903446228, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1521.1446281154638, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1440.5949273444767, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1473.0382183518302, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1492.7526421233695, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1563.4726407229364, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1474.782662001905, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1396.539291345251, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1458.8587448437922, reward_pressure: 0.0
