Processed Iteration 50,episodic return 94.09261969518826, reward_pressure: 1.0
Processed Iteration 100,episodic return 273.8852819498696, reward_pressure: 1.0
Processed Iteration 150,episodic return 297.5585725632708, reward_pressure: 0.9990000000000001
Processed Iteration 200,episodic return 562.0236872174244, reward_pressure: 1.0
Processed Iteration 250,episodic return 987.3217668359393, reward_pressure: 0.9930000000000004
Processed Iteration 300,episodic return 1018.5379111476141, reward_pressure: 0.9709999999999996
Processed Iteration 350,episodic return 1048.357038100973, reward_pressure: 1.0
Processed Iteration 400,episodic return 1053.946417793952, reward_pressure: 1.0
Processed Iteration 450,episodic return 1061.7077085755861, reward_pressure: 0.9990000000000001
Processed Iteration 500,episodic return 1078.3136761723372, reward_pressure: 1.0
Processed Iteration 550,episodic return 1080.1981936053471, reward_pressure: 0.996
Processed Iteration 600,episodic return 1089.1624697477946, reward_pressure: 1.0
Processed Iteration 650,episodic return 1091.1858745004363, reward_pressure: 0.9899999999999999
Processed Iteration 700,episodic return 1091.4865209523364, reward_pressure: 0.998
Processed Iteration 750,episodic return 1095.3420422560791, reward_pressure: 0.9939999999999999
Processed Iteration 800,episodic return 1096.7301253753562, reward_pressure: 0.9969999999999999
Processed Iteration 850,episodic return 1097.7365826119258, reward_pressure: 1.0
Processed Iteration 900,episodic return 1095.1754662592464, reward_pressure: 0.9630000000000005
Processed Iteration 950,episodic return 1097.9096891175109, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1100.6044754644995, reward_pressure: 0.9520000000000006
Processed Iteration 1050,episodic return 1097.8616834444108, reward_pressure: 0.9019999999999991
Processed Iteration 1100,episodic return 1099.987395259254, reward_pressure: 0.8520000000000008
Processed Iteration 1150,episodic return 1100.7310328744782, reward_pressure: 0.8019999999999997
Processed Iteration 1200,episodic return 1101.9548069962857, reward_pressure: 0.7519999999999999
Processed Iteration 1250,episodic return 1103.752879662763, reward_pressure: 0.7019999999999997
Processed Iteration 1300,episodic return 1104.0556629019466, reward_pressure: 0.6519999999999994
Processed Iteration 1350,episodic return 1104.1833401459676, reward_pressure: 0.6329999999999992
Processed Iteration 1400,episodic return 1104.2315033384207, reward_pressure: 0.6190000000000004
Processed Iteration 1450,episodic return 1106.2787253436734, reward_pressure: 0.5950000000000003
Processed Iteration 1500,episodic return 1108.0044472244422, reward_pressure: 0.5949999999999999
Processed Iteration 1550,episodic return 1106.7014202826936, reward_pressure: 0.6429999999999996
Processed Iteration 1600,episodic return 1106.7828013941971, reward_pressure: 0.5930000000000003
Processed Iteration 1650,episodic return 1106.57028244544, reward_pressure: 0.5660000000000001
Processed Iteration 1700,episodic return 1106.78988048491, reward_pressure: 0.5840000000000002
Processed Iteration 1750,episodic return 1105.6120064589084, reward_pressure: 0.5339999999999997
Processed Iteration 1800,episodic return 1107.7885807080272, reward_pressure: 0.5429999999999999
Processed Iteration 1850,episodic return 1108.523600204453, reward_pressure: 0.534
Processed Iteration 1900,episodic return 1105.7562182436743, reward_pressure: 0.5229999999999998
Processed Iteration 1950,episodic return 1126.291789242757, reward_pressure: 0.4779999999999996
Processed Iteration 2000,episodic return 1182.055483391426, reward_pressure: 0.7579999999999992
