Processed Iteration 50,episodic return 51.33603587520154, reward_pressure: 0.0
Processed Iteration 100,episodic return 48.68696303499223, reward_pressure: 0.0
Processed Iteration 150,episodic return 39.86250072938119, reward_pressure: 0.0
Processed Iteration 200,episodic return 36.53866592680007, reward_pressure: 0.0
Processed Iteration 250,episodic return 38.17782011814967, reward_pressure: 0.0
Processed Iteration 300,episodic return 35.740873099196875, reward_pressure: 0.0
Processed Iteration 350,episodic return 30.936262353722803, reward_pressure: 0.0
Processed Iteration 400,episodic return 29.17333005217108, reward_pressure: 0.0
Processed Iteration 450,episodic return 27.83311332628054, reward_pressure: 0.0
Processed Iteration 500,episodic return 27.778306750629653, reward_pressure: 0.0
Processed Iteration 550,episodic return 27.95105105774655, reward_pressure: 0.0
Processed Iteration 600,episodic return 27.603430479024517, reward_pressure: 0.0
Processed Iteration 650,episodic return 28.590452797171388, reward_pressure: 0.0
Processed Iteration 700,episodic return 29.11683263795555, reward_pressure: 0.0
Processed Iteration 750,episodic return 32.214480211095086, reward_pressure: 0.0
Processed Iteration 800,episodic return 28.591046042051133, reward_pressure: 0.0
Processed Iteration 850,episodic return 28.10002292880527, reward_pressure: 0.0
Processed Iteration 900,episodic return 27.786010545627192, reward_pressure: 0.0
Processed Iteration 950,episodic return 28.260362405220317, reward_pressure: 0.0
Processed Iteration 1000,episodic return 27.942207037374565, reward_pressure: 0.0
Processed Iteration 1050,episodic return 28.26453116448802, reward_pressure: 0.0
Processed Iteration 1100,episodic return 28.253661778423833, reward_pressure: 0.0
Processed Iteration 1150,episodic return 28.25512074951346, reward_pressure: 0.0
Processed Iteration 1200,episodic return 27.619478485734966, reward_pressure: 0.0
Processed Iteration 1250,episodic return 29.065076918241026, reward_pressure: 0.0
Processed Iteration 1300,episodic return 28.4391473509436, reward_pressure: 0.0
Processed Iteration 1350,episodic return 29.01954608046523, reward_pressure: 0.0
Processed Iteration 1400,episodic return 38.12854448611427, reward_pressure: 0.0
Processed Iteration 1450,episodic return 49.570200064651026, reward_pressure: 0.0
Processed Iteration 1500,episodic return 63.643392994031444, reward_pressure: 0.0
Processed Iteration 1550,episodic return 70.19933898977216, reward_pressure: 0.0
Processed Iteration 1600,episodic return 62.66271713236128, reward_pressure: 0.0
Processed Iteration 1650,episodic return 62.81642898579962, reward_pressure: 0.0
Processed Iteration 1700,episodic return 60.55263700426414, reward_pressure: 0.0
Processed Iteration 1750,episodic return 59.41150650547384, reward_pressure: 0.0
Processed Iteration 1800,episodic return 62.06647101385729, reward_pressure: 0.0
Processed Iteration 1850,episodic return 63.18265806119274, reward_pressure: 0.0
Processed Iteration 1900,episodic return 64.89804811319866, reward_pressure: 0.0
Processed Iteration 1950,episodic return 60.5489026300419, reward_pressure: 0.0
Processed Iteration 2000,episodic return 62.77249836271628, reward_pressure: 0.0
