Processed Iteration 50,episodic return 75.24107354123188, reward_pressure: 0.0
Processed Iteration 100,episodic return 52.9668571267255, reward_pressure: 0.0
Processed Iteration 150,episodic return 49.97384173876346, reward_pressure: 0.0
Processed Iteration 200,episodic return 42.93299572463834, reward_pressure: 0.0
Processed Iteration 250,episodic return 38.77128318967377, reward_pressure: 0.0
Processed Iteration 300,episodic return 34.78810734166206, reward_pressure: 0.0
Processed Iteration 350,episodic return 34.58364829249074, reward_pressure: 0.0
Processed Iteration 400,episodic return 33.703758982363844, reward_pressure: 0.0
Processed Iteration 450,episodic return 36.85727768732171, reward_pressure: 0.0
Processed Iteration 500,episodic return 41.53291465483995, reward_pressure: 0.0
Processed Iteration 550,episodic return 40.417394362882234, reward_pressure: 0.0
Processed Iteration 600,episodic return 41.49625227917821, reward_pressure: 0.0
Processed Iteration 650,episodic return 40.94855607217626, reward_pressure: 0.0
Processed Iteration 700,episodic return 35.02975073610231, reward_pressure: 0.0
Processed Iteration 750,episodic return 34.96933866601023, reward_pressure: 0.0
Processed Iteration 800,episodic return 34.61152180170745, reward_pressure: 0.0
Processed Iteration 850,episodic return 34.39804067925037, reward_pressure: 0.0
Processed Iteration 900,episodic return 34.64012762652757, reward_pressure: 0.0
Processed Iteration 950,episodic return 35.318987439259764, reward_pressure: 0.0
Processed Iteration 1000,episodic return 34.56346100234955, reward_pressure: 0.0
Processed Iteration 1050,episodic return 34.92070193439711, reward_pressure: 0.0
Processed Iteration 1100,episodic return 34.63995638183957, reward_pressure: 0.0
Processed Iteration 1150,episodic return 34.96497787303562, reward_pressure: 0.0
Processed Iteration 1200,episodic return 34.04381328805522, reward_pressure: 0.0
Processed Iteration 1250,episodic return 34.73419151430946, reward_pressure: 0.0
Processed Iteration 1300,episodic return 34.51958438390539, reward_pressure: 0.0
Processed Iteration 1350,episodic return 34.49945122019089, reward_pressure: 0.0
Processed Iteration 1400,episodic return 32.7572003317253, reward_pressure: 0.0
Processed Iteration 1450,episodic return 34.284648027591594, reward_pressure: 0.0
Processed Iteration 1500,episodic return 34.131895866717144, reward_pressure: 0.0
Processed Iteration 1550,episodic return 32.17515775452522, reward_pressure: 0.0
Processed Iteration 1600,episodic return 34.5073014220731, reward_pressure: 0.0
Processed Iteration 1650,episodic return 34.96893146297821, reward_pressure: 0.0
Processed Iteration 1700,episodic return 33.250444219488124, reward_pressure: 0.0
Processed Iteration 1750,episodic return 34.303889028132005, reward_pressure: 0.0
Processed Iteration 1800,episodic return 33.42854916850357, reward_pressure: 0.0
Processed Iteration 1850,episodic return 33.077391394822996, reward_pressure: 0.0
Processed Iteration 1900,episodic return 32.73144696941412, reward_pressure: 0.0
Processed Iteration 1950,episodic return 34.1191171321402, reward_pressure: 0.0
Processed Iteration 2000,episodic return 33.749265022871015, reward_pressure: 0.0
