Processed Iteration 50,episodic return 80.35727583644251, reward_pressure: 0.0
Processed Iteration 100,episodic return 66.876177326588, reward_pressure: 0.0
Processed Iteration 150,episodic return 54.94063489076776, reward_pressure: 0.0
Processed Iteration 200,episodic return 41.539526635126265, reward_pressure: 0.0
Processed Iteration 250,episodic return 32.58018932125544, reward_pressure: 0.0
Processed Iteration 300,episodic return 31.543849270204095, reward_pressure: 0.0
Processed Iteration 350,episodic return 31.5044820172723, reward_pressure: 0.0
Processed Iteration 400,episodic return 33.477202654951476, reward_pressure: 0.0
Processed Iteration 450,episodic return 33.79679870793003, reward_pressure: 0.0
Processed Iteration 500,episodic return 33.959642548498124, reward_pressure: 0.0
Processed Iteration 550,episodic return 33.67094296500461, reward_pressure: 0.0
Processed Iteration 600,episodic return 35.46836326870421, reward_pressure: 0.0
Processed Iteration 650,episodic return 34.596699406030964, reward_pressure: 0.0
Processed Iteration 700,episodic return 34.06037917380704, reward_pressure: 0.0
Processed Iteration 750,episodic return 33.64544336594618, reward_pressure: 0.0
Processed Iteration 800,episodic return 34.39764447861615, reward_pressure: 0.0
Processed Iteration 850,episodic return 33.65759998140327, reward_pressure: 0.0
Processed Iteration 900,episodic return 33.00946336269017, reward_pressure: 0.0
Processed Iteration 950,episodic return 34.26284548294063, reward_pressure: 0.0
Processed Iteration 1000,episodic return 34.19197766174626, reward_pressure: 0.0
Processed Iteration 1050,episodic return 34.58362118247376, reward_pressure: 0.0
Processed Iteration 1100,episodic return 34.751606468303216, reward_pressure: 0.0
Processed Iteration 1150,episodic return 34.92169680487065, reward_pressure: 0.0
Processed Iteration 1200,episodic return 32.629321053137886, reward_pressure: 0.0
Processed Iteration 1250,episodic return 33.84215945738766, reward_pressure: 0.0
Processed Iteration 1300,episodic return 34.53091148553302, reward_pressure: 0.0
Processed Iteration 1350,episodic return 35.09484719679035, reward_pressure: 0.0
Processed Iteration 1400,episodic return 35.29056984536553, reward_pressure: 0.0
Processed Iteration 1450,episodic return 33.661918513835545, reward_pressure: 0.0
Processed Iteration 1500,episodic return 33.858095995074464, reward_pressure: 0.0
Processed Iteration 1550,episodic return 34.74594754140939, reward_pressure: 0.0
Processed Iteration 1600,episodic return 34.76455678782924, reward_pressure: 0.0
Processed Iteration 1650,episodic return 34.06324393191724, reward_pressure: 0.0
Processed Iteration 1700,episodic return 35.19726758403303, reward_pressure: 0.0
Processed Iteration 1750,episodic return 34.282361438951874, reward_pressure: 0.0
Processed Iteration 1800,episodic return 33.48328103506552, reward_pressure: 0.0
Processed Iteration 1850,episodic return 35.199988695482, reward_pressure: 0.0
Processed Iteration 1900,episodic return 34.343425298914205, reward_pressure: 0.0
Processed Iteration 1950,episodic return 34.363772931852836, reward_pressure: 0.0
Processed Iteration 2000,episodic return 34.18906039186362, reward_pressure: 0.0
