Processed Iteration 50,episodic return 79.80524725578843, reward_pressure: 0.0
Processed Iteration 100,episodic return 254.50282663745332, reward_pressure: 0.0
Processed Iteration 150,episodic return 369.0409866282614, reward_pressure: 0.0
Processed Iteration 200,episodic return 387.4036507893016, reward_pressure: 0.0
Processed Iteration 250,episodic return 401.8786749817158, reward_pressure: 0.0
Processed Iteration 300,episodic return 474.21665395982325, reward_pressure: 0.0
Processed Iteration 350,episodic return 515.2054544245644, reward_pressure: 0.0
Processed Iteration 400,episodic return 487.153911347479, reward_pressure: 0.0
Processed Iteration 450,episodic return 659.2249618374682, reward_pressure: 0.0
Processed Iteration 500,episodic return 681.7467687024395, reward_pressure: 0.0
Processed Iteration 550,episodic return 564.5999287556407, reward_pressure: 0.0
Processed Iteration 600,episodic return 595.5865486138106, reward_pressure: 0.0
Processed Iteration 650,episodic return 588.5795999116937, reward_pressure: 0.0
Processed Iteration 700,episodic return 823.1847071747367, reward_pressure: 0.0
Processed Iteration 750,episodic return 802.341940783529, reward_pressure: 0.0
Processed Iteration 800,episodic return 877.0772947214177, reward_pressure: 0.0
Processed Iteration 850,episodic return 1087.8873434532989, reward_pressure: 0.0
Processed Iteration 900,episodic return 925.8002065727405, reward_pressure: 0.0
Processed Iteration 950,episodic return 755.2497429508095, reward_pressure: 0.0
Processed Iteration 1000,episodic return 773.6478775490577, reward_pressure: 0.0
Processed Iteration 1050,episodic return 710.2282671746633, reward_pressure: 0.0
Processed Iteration 1100,episodic return 773.555828177275, reward_pressure: 0.0
Processed Iteration 1150,episodic return 861.5975143899454, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1078.31093509902, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1157.7154230362437, reward_pressure: 0.0
Processed Iteration 1300,episodic return 997.3828138119613, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1688.0604315998987, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1401.4080977577448, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1621.1522386047304, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1898.2777511944005, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1634.6671908183378, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1817.779425038588, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2015.48869467231, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1884.6802857293285, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1522.8216980658624, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1194.8997623725938, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1463.9503700933062, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1336.8746623895045, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1938.1782584110188, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1914.484798027171, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1948.5390331968165, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1919.7343512347154, reward_pressure: 0.0
Processed Iteration 2150,episodic return 2067.2635987001954, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1915.444177159524, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2013.0681251750514, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1924.870538721103, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1984.7434684126697, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1849.3516360958324, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1768.1364261992699, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1665.9760927738616, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1775.054595157037, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1775.31208613119, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1596.554496957626, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1414.0526189083064, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1637.9822779900362, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1732.1682897565036, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1693.9177699104787, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1433.316170579465, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1447.7527102914446, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1808.8188019739093, reward_pressure: 0.0
