Processed Iteration 50,episodic return 11.48, reward_pressure: 0.0
Processed Iteration 100,episodic return 8.42, reward_pressure: 0.0
Processed Iteration 150,episodic return 20.08, reward_pressure: 0.0
Processed Iteration 200,episodic return 55.42, reward_pressure: 0.0
Processed Iteration 250,episodic return 127.04, reward_pressure: 0.0
Processed Iteration 300,episodic return 74.18, reward_pressure: 0.0
Processed Iteration 350,episodic return 65.56, reward_pressure: 0.0
Processed Iteration 400,episodic return 63.5, reward_pressure: 0.0
Processed Iteration 450,episodic return 62.26, reward_pressure: 0.0
Processed Iteration 500,episodic return 61.58, reward_pressure: 0.0
Processed Iteration 550,episodic return 64.84, reward_pressure: 0.0
Processed Iteration 600,episodic return 67.04, reward_pressure: 0.0
Processed Iteration 650,episodic return 70.12, reward_pressure: 0.0
Processed Iteration 700,episodic return 72.92, reward_pressure: 0.0
Processed Iteration 750,episodic return 79.32, reward_pressure: 0.0
Processed Iteration 800,episodic return 88.36, reward_pressure: 0.0
Processed Iteration 850,episodic return 94.54, reward_pressure: 0.0
Processed Iteration 900,episodic return 112.34, reward_pressure: 0.0
Processed Iteration 950,episodic return 117.6, reward_pressure: 0.0
Processed Iteration 1000,episodic return 125.7, reward_pressure: 0.0
