Processed Iteration 50,episodic return 65.02302036423458, reward_pressure: 0.0
Processed Iteration 100,episodic return 41.50193089359531, reward_pressure: 0.0
Processed Iteration 150,episodic return 40.8779576619728, reward_pressure: 0.0
Processed Iteration 200,episodic return 33.803842228171106, reward_pressure: 0.0
Processed Iteration 250,episodic return 32.671908035760445, reward_pressure: 0.0
Processed Iteration 300,episodic return 31.428844124814926, reward_pressure: 0.0
Processed Iteration 350,episodic return 31.468276978048003, reward_pressure: 0.0
Processed Iteration 400,episodic return 30.76679773360766, reward_pressure: 0.0
Processed Iteration 450,episodic return 31.794249241586577, reward_pressure: 0.0
Processed Iteration 500,episodic return 31.77628868576795, reward_pressure: 0.0
Processed Iteration 550,episodic return 31.93640952863314, reward_pressure: 0.0
Processed Iteration 600,episodic return 32.80668672424658, reward_pressure: 0.0
Processed Iteration 650,episodic return 30.556909437950043, reward_pressure: 0.0
Processed Iteration 700,episodic return 31.623731242298167, reward_pressure: 0.0
Processed Iteration 750,episodic return 30.38824015379891, reward_pressure: 0.0
Processed Iteration 800,episodic return 32.12798376446258, reward_pressure: 0.0
Processed Iteration 850,episodic return 30.422157799940177, reward_pressure: 0.0
Processed Iteration 900,episodic return 31.302218852452896, reward_pressure: 0.0
Processed Iteration 950,episodic return 32.207850627743476, reward_pressure: 0.0
Processed Iteration 1000,episodic return 32.43685735652152, reward_pressure: 0.0
Processed Iteration 1050,episodic return 31.67564021772431, reward_pressure: 0.0
Processed Iteration 1100,episodic return 32.57143343997327, reward_pressure: 0.0
Processed Iteration 1150,episodic return 33.15756310574302, reward_pressure: 0.0
Processed Iteration 1200,episodic return 33.4692113063391, reward_pressure: 0.0
Processed Iteration 1250,episodic return 33.47261397715419, reward_pressure: 0.0
Processed Iteration 1300,episodic return 32.7227521568487, reward_pressure: 0.0
Processed Iteration 1350,episodic return 33.4538948135907, reward_pressure: 0.0
Processed Iteration 1400,episodic return 33.04735899730069, reward_pressure: 0.0
Processed Iteration 1450,episodic return 34.23969486712455, reward_pressure: 0.0
Processed Iteration 1500,episodic return 33.581832819346744, reward_pressure: 0.0
Processed Iteration 1550,episodic return 34.263726296884364, reward_pressure: 0.0
Processed Iteration 1600,episodic return 33.57881316751633, reward_pressure: 0.0
Processed Iteration 1650,episodic return 30.948891013063477, reward_pressure: 0.0
Processed Iteration 1700,episodic return 32.34026821798883, reward_pressure: 0.0
Processed Iteration 1750,episodic return 31.64931280557472, reward_pressure: 0.0
Processed Iteration 1800,episodic return 31.342698513864125, reward_pressure: 0.0
Processed Iteration 1850,episodic return 32.48779912433501, reward_pressure: 0.0
Processed Iteration 1900,episodic return 33.566045896543095, reward_pressure: 0.0
Processed Iteration 1950,episodic return 32.672324792618106, reward_pressure: 0.0
Processed Iteration 2000,episodic return 31.626780089906312, reward_pressure: 0.0
