Processed Iteration 50,episodic return 75.70349365879055, reward_pressure: 0.0
Processed Iteration 100,episodic return 270.87648015790137, reward_pressure: 0.0
Processed Iteration 150,episodic return 358.52591603749966, reward_pressure: 0.0
Processed Iteration 200,episodic return 415.7794475339759, reward_pressure: 0.0
Processed Iteration 250,episodic return 460.4882743707411, reward_pressure: 0.0
Processed Iteration 300,episodic return 1038.4409383460818, reward_pressure: 0.0
Processed Iteration 350,episodic return 1303.6235488848665, reward_pressure: 0.0
Processed Iteration 400,episodic return 1187.8589842002773, reward_pressure: 0.0
Processed Iteration 450,episodic return 1248.7507480240538, reward_pressure: 0.0
Processed Iteration 500,episodic return 1105.577732431882, reward_pressure: 0.0
Processed Iteration 550,episodic return 1207.8262751907375, reward_pressure: 0.0
Processed Iteration 600,episodic return 1346.0153735741828, reward_pressure: 0.0
Processed Iteration 650,episodic return 1766.141121994463, reward_pressure: 0.0
Processed Iteration 700,episodic return 1761.4559635330163, reward_pressure: 0.0
Processed Iteration 750,episodic return 1220.1680284848992, reward_pressure: 0.0
Processed Iteration 800,episodic return 1868.0722477828572, reward_pressure: 0.0
Processed Iteration 850,episodic return 1791.2185347770383, reward_pressure: 0.0
Processed Iteration 900,episodic return 1546.9640985184735, reward_pressure: 0.0
Processed Iteration 950,episodic return 1318.274815801472, reward_pressure: 0.0
Processed Iteration 1000,episodic return 871.9044006592447, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1414.107207872383, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1684.707774927615, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1623.608559982529, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1557.7558441792914, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1043.3954494512525, reward_pressure: 0.0
Processed Iteration 1300,episodic return 565.3520835797981, reward_pressure: 0.0
Processed Iteration 1350,episodic return 667.2860282972723, reward_pressure: 0.0
Processed Iteration 1400,episodic return 669.3822822877388, reward_pressure: 0.0
Processed Iteration 1450,episodic return 859.7571615217557, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1435.7603661456683, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1100.758153615074, reward_pressure: 0.0
Processed Iteration 1600,episodic return 749.0652396554232, reward_pressure: 0.0
Processed Iteration 1650,episodic return 841.7529355807799, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1215.4070233078003, reward_pressure: 0.0
Processed Iteration 1750,episodic return 989.5659748742974, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1321.1017934257718, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1195.2240343578817, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1294.3396788153266, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1230.3098384167151, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1392.0546526530397, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1496.1334245481548, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1280.0811840089832, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1815.7598520486645, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1780.808609962749, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1992.334596242059, reward_pressure: 0.0
Processed Iteration 2300,episodic return 2127.2365503494366, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2185.2132835822167, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2201.004307042335, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2132.0353049244923, reward_pressure: 0.0
Processed Iteration 2500,episodic return 2162.043605815707, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2155.200967210612, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2198.912186073344, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2162.9406627844955, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2216.1899871177816, reward_pressure: 0.0
Processed Iteration 2750,episodic return 2187.248223285078, reward_pressure: 0.0
Processed Iteration 2800,episodic return 2161.7673026594875, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1824.417910286146, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1891.6900592814088, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2057.988634392147, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2156.6980725946823, reward_pressure: 0.0
