Processed Iteration 50,episodic return 48.71666563395655, reward_pressure: 0.0
Processed Iteration 100,episodic return 42.3427765853754, reward_pressure: 0.0
Processed Iteration 150,episodic return 36.93602160901751, reward_pressure: 0.0
Processed Iteration 200,episodic return 36.7830392564415, reward_pressure: 0.0
Processed Iteration 250,episodic return 36.00895774549858, reward_pressure: 0.0
Processed Iteration 300,episodic return 28.642898168260558, reward_pressure: 0.0
Processed Iteration 350,episodic return 27.451601629462267, reward_pressure: 0.0
Processed Iteration 400,episodic return 27.44069210807747, reward_pressure: 0.0
Processed Iteration 450,episodic return 28.41869018664417, reward_pressure: 0.0
Processed Iteration 500,episodic return 27.927753462975645, reward_pressure: 0.0
Processed Iteration 550,episodic return 28.265789933568076, reward_pressure: 0.0
Processed Iteration 600,episodic return 28.59826866227415, reward_pressure: 0.0
Processed Iteration 650,episodic return 27.470541427538333, reward_pressure: 0.0
Processed Iteration 700,episodic return 28.26533413866853, reward_pressure: 0.0
Processed Iteration 750,episodic return 29.306076542608317, reward_pressure: 0.0
Processed Iteration 800,episodic return 29.41986250873276, reward_pressure: 0.0
Processed Iteration 850,episodic return 28.420306915436072, reward_pressure: 0.0
Processed Iteration 900,episodic return 27.616991559791735, reward_pressure: 0.0
Processed Iteration 950,episodic return 28.898531151604278, reward_pressure: 0.0
Processed Iteration 1000,episodic return 28.908544997286253, reward_pressure: 0.0
Processed Iteration 1050,episodic return 27.940400396613633, reward_pressure: 0.0
Processed Iteration 1100,episodic return 27.756909824166804, reward_pressure: 0.0
Processed Iteration 1150,episodic return 28.105341772260996, reward_pressure: 0.0
Processed Iteration 1200,episodic return 28.425156523916126, reward_pressure: 0.0
Processed Iteration 1250,episodic return 28.10978289169353, reward_pressure: 0.0
Processed Iteration 1300,episodic return 28.094180241123418, reward_pressure: 0.0
Processed Iteration 1350,episodic return 28.59604451712807, reward_pressure: 0.0
Processed Iteration 1400,episodic return 28.10909785759013, reward_pressure: 0.0
Processed Iteration 1450,episodic return 28.264958922111422, reward_pressure: 0.0
Processed Iteration 1500,episodic return 27.468822367620504, reward_pressure: 0.0
Processed Iteration 1550,episodic return 28.57195901358245, reward_pressure: 0.0
Processed Iteration 1600,episodic return 28.413814210756296, reward_pressure: 0.0
Processed Iteration 1650,episodic return 28.43609777831757, reward_pressure: 0.0
Processed Iteration 1700,episodic return 27.62711590036814, reward_pressure: 0.0
Processed Iteration 1750,episodic return 27.14470594062988, reward_pressure: 0.0
Processed Iteration 1800,episodic return 28.410974896471078, reward_pressure: 0.0
Processed Iteration 1850,episodic return 28.577818806746738, reward_pressure: 0.0
Processed Iteration 1900,episodic return 27.966742935735937, reward_pressure: 0.0
Processed Iteration 1950,episodic return 28.64342917480326, reward_pressure: 0.0
Processed Iteration 2000,episodic return 28.137682441488735, reward_pressure: 0.0
