Processed Iteration 50,episodic return 87.27833749893357, reward_pressure: 0.0
Processed Iteration 100,episodic return 65.62765456648484, reward_pressure: 0.0
Processed Iteration 150,episodic return 52.84172274736583, reward_pressure: 0.0
Processed Iteration 200,episodic return 51.98923460545606, reward_pressure: 0.0
Processed Iteration 250,episodic return 44.670940455206555, reward_pressure: 0.0
Processed Iteration 300,episodic return 41.2845628286041, reward_pressure: 0.0
Processed Iteration 350,episodic return 38.80468030032252, reward_pressure: 0.0
Processed Iteration 400,episodic return 33.63055814473258, reward_pressure: 0.0
Processed Iteration 450,episodic return 32.928960524361294, reward_pressure: 0.0
Processed Iteration 500,episodic return 31.20359472060198, reward_pressure: 0.0
Processed Iteration 550,episodic return 33.4922628560872, reward_pressure: 0.0
Processed Iteration 600,episodic return 34.05234016427896, reward_pressure: 0.0
Processed Iteration 650,episodic return 33.874494511053896, reward_pressure: 0.0
Processed Iteration 700,episodic return 34.035600836930115, reward_pressure: 0.0
Processed Iteration 750,episodic return 31.69886793723389, reward_pressure: 0.0
Processed Iteration 800,episodic return 32.62536919127874, reward_pressure: 0.0
Processed Iteration 850,episodic return 31.86787978431701, reward_pressure: 0.0
Processed Iteration 900,episodic return 33.103866212279875, reward_pressure: 0.0
Processed Iteration 950,episodic return 33.82545202475373, reward_pressure: 0.0
Processed Iteration 1000,episodic return 34.00087723434062, reward_pressure: 0.0
Processed Iteration 1050,episodic return 32.76372205856616, reward_pressure: 0.0
Processed Iteration 1100,episodic return 34.016505481413205, reward_pressure: 0.0
Processed Iteration 1150,episodic return 33.622512864064575, reward_pressure: 0.0
Processed Iteration 1200,episodic return 31.353696817191217, reward_pressure: 0.0
Processed Iteration 1250,episodic return 34.19497595612114, reward_pressure: 0.0
Processed Iteration 1300,episodic return 34.28725858226246, reward_pressure: 0.0
Processed Iteration 1350,episodic return 33.02253414886096, reward_pressure: 0.0
Processed Iteration 1400,episodic return 34.658567164904255, reward_pressure: 0.0
Processed Iteration 1450,episodic return 32.93848851443191, reward_pressure: 0.0
Processed Iteration 1500,episodic return 33.966737494564256, reward_pressure: 0.0
Processed Iteration 1550,episodic return 33.773428920343434, reward_pressure: 0.0
Processed Iteration 1600,episodic return 33.057164292440774, reward_pressure: 0.0
Processed Iteration 1650,episodic return 34.25001467497427, reward_pressure: 0.0
Processed Iteration 1700,episodic return 35.81562154082549, reward_pressure: 0.0
Processed Iteration 1750,episodic return 34.40878243206582, reward_pressure: 0.0
Processed Iteration 1800,episodic return 33.22686103837562, reward_pressure: 0.0
Processed Iteration 1850,episodic return 34.120232376507076, reward_pressure: 0.0
Processed Iteration 1900,episodic return 33.59987532410353, reward_pressure: 0.0
Processed Iteration 1950,episodic return 34.145659559522876, reward_pressure: 0.0
Processed Iteration 2000,episodic return 35.430208137214066, reward_pressure: 0.0
