Processed Iteration 50,episodic return 10.42, reward_pressure: 0.0
Processed Iteration 100,episodic return 35.88, reward_pressure: 0.0
Processed Iteration 150,episodic return 52.2, reward_pressure: 0.0
Processed Iteration 200,episodic return 101.36, reward_pressure: 0.0
Processed Iteration 250,episodic return 176.08, reward_pressure: 0.0
Processed Iteration 300,episodic return 568.3, reward_pressure: 0.0
Processed Iteration 350,episodic return 1974.34, reward_pressure: 0.0
Processed Iteration 400,episodic return 2858.14, reward_pressure: 0.0
Processed Iteration 450,episodic return 2634.32, reward_pressure: 0.0
Processed Iteration 500,episodic return 3021.86, reward_pressure: 0.0
Processed Iteration 550,episodic return 3062.6, reward_pressure: 0.0
Processed Iteration 600,episodic return 4227.48, reward_pressure: 0.0
Processed Iteration 650,episodic return 4247.4, reward_pressure: 0.0
Processed Iteration 700,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 750,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 800,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 850,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 900,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 950,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 1000,episodic return 5000.0, reward_pressure: 0.0
