Processed Iteration 50,episodic return 12.880954328646588, reward_pressure: 0.0
Processed Iteration 100,episodic return 143.18085617296418, reward_pressure: 0.0
Processed Iteration 150,episodic return 245.13724829817758, reward_pressure: 0.0
Processed Iteration 200,episodic return 323.0241940141264, reward_pressure: 0.0
Processed Iteration 250,episodic return 327.57102610328843, reward_pressure: 0.0
Processed Iteration 300,episodic return 361.73183258992145, reward_pressure: 0.0
Processed Iteration 350,episodic return 425.94722218219977, reward_pressure: 0.0
Processed Iteration 400,episodic return 552.3866837903574, reward_pressure: 0.0
Processed Iteration 450,episodic return 653.3879693009815, reward_pressure: 0.0
Processed Iteration 500,episodic return 699.0876490980296, reward_pressure: 0.0
Processed Iteration 550,episodic return 866.9343302706284, reward_pressure: 0.0
Processed Iteration 600,episodic return 1112.4675042175584, reward_pressure: 0.0
Processed Iteration 650,episodic return 1195.1856492153017, reward_pressure: 0.0
Processed Iteration 700,episodic return 1117.649890584678, reward_pressure: 0.0
Processed Iteration 750,episodic return 1089.4372213522472, reward_pressure: 0.0
Processed Iteration 800,episodic return 1458.9099870247092, reward_pressure: 0.0
Processed Iteration 850,episodic return 1655.4501229498792, reward_pressure: 0.0
Processed Iteration 900,episodic return 1753.6233496449674, reward_pressure: 0.0
Processed Iteration 950,episodic return 1644.5061441752, reward_pressure: 0.0
Processed Iteration 1000,episodic return 644.5082340069824, reward_pressure: 0.0
Processed Iteration 1050,episodic return 449.27389840581156, reward_pressure: 0.0
Processed Iteration 1100,episodic return 378.4845148761774, reward_pressure: 0.0
Processed Iteration 1150,episodic return 562.9877401572409, reward_pressure: 0.0
Processed Iteration 1200,episodic return 660.5713685167028, reward_pressure: 0.0
Processed Iteration 1250,episodic return 649.4940636169947, reward_pressure: 0.0
Processed Iteration 1300,episodic return 880.0591871345662, reward_pressure: 0.0
Processed Iteration 1350,episodic return 695.8971279094503, reward_pressure: 0.0
Processed Iteration 1400,episodic return 613.9346713499975, reward_pressure: 0.0
Processed Iteration 1450,episodic return 746.0157183107764, reward_pressure: 0.0
Processed Iteration 1500,episodic return 675.0927886928205, reward_pressure: 0.0
Processed Iteration 1550,episodic return 742.6716042397078, reward_pressure: 0.0
Processed Iteration 1600,episodic return 757.7202538148407, reward_pressure: 0.0
Processed Iteration 1650,episodic return 870.8524828417062, reward_pressure: 0.0
Processed Iteration 1700,episodic return 768.509323905351, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1040.744725933223, reward_pressure: 0.0
Processed Iteration 1800,episodic return 758.2058596860526, reward_pressure: 0.0
Processed Iteration 1850,episodic return 697.7532642420124, reward_pressure: 0.0
Processed Iteration 1900,episodic return 671.1124000607523, reward_pressure: 0.0
Processed Iteration 1950,episodic return 794.9610733060463, reward_pressure: 0.0
Processed Iteration 2000,episodic return 807.6553655535012, reward_pressure: 0.0
Processed Iteration 2050,episodic return 737.7105047984572, reward_pressure: 0.0
Processed Iteration 2100,episodic return 811.8111273777554, reward_pressure: 0.0
Processed Iteration 2150,episodic return 666.0170960836366, reward_pressure: 0.0
Processed Iteration 2200,episodic return 906.4688141793505, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1137.2555383075364, reward_pressure: 0.0
Processed Iteration 2300,episodic return 773.0519622682266, reward_pressure: 0.0
Processed Iteration 2350,episodic return 667.4280124795966, reward_pressure: 0.0
Processed Iteration 2400,episodic return 680.2486869963573, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1304.156165808024, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1334.5155767063945, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1900.1437390353233, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1828.2634751799342, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1023.9548214019175, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1154.6245155979823, reward_pressure: 0.0
Processed Iteration 2750,episodic return 668.3149269725924, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1402.9031661634558, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1913.7439790020962, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1769.0444921856806, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1552.5709722496704, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1787.7010772445437, reward_pressure: 0.0
