Processed Iteration 50,episodic return 79.99120383136069, reward_pressure: 0.0
Processed Iteration 100,episodic return 75.58849665937309, reward_pressure: 0.0
Processed Iteration 150,episodic return 65.48001824185289, reward_pressure: 0.0
Processed Iteration 200,episodic return 66.89266350580132, reward_pressure: 0.0
Processed Iteration 250,episodic return 71.46853072509357, reward_pressure: 0.0
Processed Iteration 300,episodic return 65.85974406520808, reward_pressure: 0.0
Processed Iteration 350,episodic return 66.63659724093961, reward_pressure: 0.0
Processed Iteration 400,episodic return 74.97393194274187, reward_pressure: 0.0
Processed Iteration 450,episodic return 76.84364192479012, reward_pressure: 0.0
Processed Iteration 500,episodic return 71.61762450159414, reward_pressure: 0.0
Processed Iteration 550,episodic return 76.28266793498166, reward_pressure: 0.0
Processed Iteration 600,episodic return 68.56609814701812, reward_pressure: 0.0
Processed Iteration 650,episodic return 75.42392453870436, reward_pressure: 0.0
Processed Iteration 700,episodic return 80.67662458836995, reward_pressure: 0.0
Processed Iteration 750,episodic return 79.22765051758095, reward_pressure: 0.0
Processed Iteration 800,episodic return 85.67211924808933, reward_pressure: 0.0
Processed Iteration 850,episodic return 119.19807648070875, reward_pressure: 0.0
Processed Iteration 900,episodic return 184.04322318119065, reward_pressure: 0.0
Processed Iteration 950,episodic return 176.94316199332323, reward_pressure: 0.0
Processed Iteration 1000,episodic return 198.07474493663227, reward_pressure: 0.0
Processed Iteration 1050,episodic return 185.26772030584846, reward_pressure: 0.0
Processed Iteration 1100,episodic return 249.19755689321929, reward_pressure: 0.0
Processed Iteration 1150,episodic return 276.30995711057835, reward_pressure: 0.0
Processed Iteration 1200,episodic return 253.79970886278807, reward_pressure: 0.0
Processed Iteration 1250,episodic return 252.86133188698292, reward_pressure: 0.0
Processed Iteration 1300,episodic return 254.16800279171497, reward_pressure: 0.0
Processed Iteration 1350,episodic return 287.7355984359581, reward_pressure: 0.0
Processed Iteration 1400,episodic return 268.35792415358577, reward_pressure: 0.0
Processed Iteration 1450,episodic return 246.62805476245475, reward_pressure: 0.0
Processed Iteration 1500,episodic return 231.4464544114306, reward_pressure: 0.0
Processed Iteration 1550,episodic return 272.41196409239603, reward_pressure: 0.0
Processed Iteration 1600,episodic return 307.79710769579543, reward_pressure: 0.0
Processed Iteration 1650,episodic return 331.1655718172089, reward_pressure: 0.0
Processed Iteration 1700,episodic return 387.3853597895362, reward_pressure: 0.0
Processed Iteration 1750,episodic return 332.3761953742714, reward_pressure: 0.0
Processed Iteration 1800,episodic return 384.99778178204303, reward_pressure: 0.0
Processed Iteration 1850,episodic return 415.6826834823272, reward_pressure: 0.0
Processed Iteration 1900,episodic return 424.7530676874529, reward_pressure: 0.0
Processed Iteration 1950,episodic return 376.85355267797263, reward_pressure: 0.0
Processed Iteration 2000,episodic return 352.84953201792104, reward_pressure: 0.0
