Processed Iteration 50,episodic return 94.12779353914077, reward_pressure: 0.0
Processed Iteration 100,episodic return 45.25294156266087, reward_pressure: 0.0
Processed Iteration 150,episodic return 42.200101009612034, reward_pressure: 0.0
Processed Iteration 200,episodic return 39.17115785167529, reward_pressure: 0.0
Processed Iteration 250,episodic return 33.69918410723396, reward_pressure: 0.0
Processed Iteration 300,episodic return 30.972203172867648, reward_pressure: 0.0
Processed Iteration 350,episodic return 38.76249186683031, reward_pressure: 0.0
Processed Iteration 400,episodic return 34.06508001369553, reward_pressure: 0.0
Processed Iteration 450,episodic return 32.73768297693974, reward_pressure: 0.0
Processed Iteration 500,episodic return 41.68888485088141, reward_pressure: 0.0
Processed Iteration 550,episodic return 41.33791935133673, reward_pressure: 0.0
Processed Iteration 600,episodic return 42.44213465361954, reward_pressure: 0.0
Processed Iteration 650,episodic return 38.58328184293106, reward_pressure: 0.0
Processed Iteration 700,episodic return 42.8095649547744, reward_pressure: 0.0
Processed Iteration 750,episodic return 39.62607677526234, reward_pressure: 0.0
Processed Iteration 800,episodic return 34.557565205644565, reward_pressure: 0.0
Processed Iteration 850,episodic return 34.92286656344313, reward_pressure: 0.0
Processed Iteration 900,episodic return 35.81290901014205, reward_pressure: 0.0
Processed Iteration 950,episodic return 37.64462212565878, reward_pressure: 0.0
Processed Iteration 1000,episodic return 42.68547615424006, reward_pressure: 0.0
Processed Iteration 1050,episodic return 40.78278454784706, reward_pressure: 0.0
Processed Iteration 1100,episodic return 41.19864502908902, reward_pressure: 0.0
Processed Iteration 1150,episodic return 40.218799787836, reward_pressure: 0.0
Processed Iteration 1200,episodic return 39.95773126459528, reward_pressure: 0.0
Processed Iteration 1250,episodic return 37.87545047103319, reward_pressure: 0.0
Processed Iteration 1300,episodic return 36.748437486126754, reward_pressure: 0.0
Processed Iteration 1350,episodic return 38.52820228797694, reward_pressure: 0.0
Processed Iteration 1400,episodic return 45.591849082298594, reward_pressure: 0.0
Processed Iteration 1450,episodic return 43.15783719367593, reward_pressure: 0.0
Processed Iteration 1500,episodic return 40.69197863707669, reward_pressure: 0.0
Processed Iteration 1550,episodic return 37.59951485360275, reward_pressure: 0.0
Processed Iteration 1600,episodic return 40.52608477348122, reward_pressure: 0.0
Processed Iteration 1650,episodic return 42.89609711179593, reward_pressure: 0.0
Processed Iteration 1700,episodic return 41.16737202663134, reward_pressure: 0.0
Processed Iteration 1750,episodic return 38.36996948656534, reward_pressure: 0.0
Processed Iteration 1800,episodic return 42.839477734687705, reward_pressure: 0.0
Processed Iteration 1850,episodic return 42.19268063141996, reward_pressure: 0.0
Processed Iteration 1900,episodic return 42.438968758933264, reward_pressure: 0.0
Processed Iteration 1950,episodic return 42.481588288946995, reward_pressure: 0.0
Processed Iteration 2000,episodic return 38.7209376979016, reward_pressure: 0.0
