Processed Iteration 50,episodic return 54.68770663356427, reward_pressure: 0.0
Processed Iteration 100,episodic return 226.90698496741163, reward_pressure: 0.0
Processed Iteration 150,episodic return 324.4141436353938, reward_pressure: 0.0
Processed Iteration 200,episodic return 359.9944571531159, reward_pressure: 0.0
Processed Iteration 250,episodic return 446.11862506520896, reward_pressure: 0.0
Processed Iteration 300,episodic return 624.9107515351825, reward_pressure: 0.0
Processed Iteration 350,episodic return 883.6707920164803, reward_pressure: 0.0
Processed Iteration 400,episodic return 1105.7513080455822, reward_pressure: 0.0
Processed Iteration 450,episodic return 1025.9928550653183, reward_pressure: 0.0
Processed Iteration 500,episodic return 745.020830364796, reward_pressure: 0.0
Processed Iteration 550,episodic return 770.8008288696398, reward_pressure: 0.0
Processed Iteration 600,episodic return 767.621444972904, reward_pressure: 0.0
Processed Iteration 650,episodic return 1278.7457580364016, reward_pressure: 0.0
Processed Iteration 700,episodic return 1372.33701307087, reward_pressure: 0.0
Processed Iteration 750,episodic return 1165.6837890972413, reward_pressure: 0.0
Processed Iteration 800,episodic return 1116.7170835769884, reward_pressure: 0.0
Processed Iteration 850,episodic return 926.1654400514224, reward_pressure: 0.0
Processed Iteration 900,episodic return 921.3879241679647, reward_pressure: 0.0
Processed Iteration 950,episodic return 784.2135405647018, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1158.6958339962314, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1345.0290362289616, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1658.9801537994344, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1438.5251078450644, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1789.5987811530315, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1722.5053218967755, reward_pressure: 0.0
Processed Iteration 1300,episodic return 2088.0533297060333, reward_pressure: 0.0
Processed Iteration 1350,episodic return 2082.761042146053, reward_pressure: 0.0
Processed Iteration 1400,episodic return 2103.087786731597, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2319.6530185514935, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2168.5977877534633, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2231.055839525994, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2225.182286976413, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2194.131124434502, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2185.690275832476, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2204.9453673481844, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2234.9529909719126, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2147.3874501204914, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2300.5041860535475, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2264.8329463738746, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2213.977096859633, reward_pressure: 0.0
Processed Iteration 2050,episodic return 2214.219428110235, reward_pressure: 0.0
Processed Iteration 2100,episodic return 2226.3711528451827, reward_pressure: 0.0
Processed Iteration 2150,episodic return 2253.789791260146, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2237.1738181726364, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2160.0952168392337, reward_pressure: 0.0
Processed Iteration 2300,episodic return 2260.9927980046796, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2101.040236719319, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2215.009521092903, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2206.261363799709, reward_pressure: 0.0
Processed Iteration 2500,episodic return 2253.105797043344, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2258.0024346536757, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2320.793283045622, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2259.0085615471235, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2295.4231605839477, reward_pressure: 0.0
Processed Iteration 2750,episodic return 2158.8691174048113, reward_pressure: 0.0
Processed Iteration 2800,episodic return 2067.429861036553, reward_pressure: 0.0
Processed Iteration 2850,episodic return 2164.4983992135726, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2120.2984976887456, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2107.9576428888026, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2137.254245696227, reward_pressure: 0.0
