Processed Iteration 50,episodic return 0.3771938847565886, reward_pressure: 0.0
Processed Iteration 100,episodic return 1.5388795705342857, reward_pressure: 0.0
Processed Iteration 150,episodic return 3.739801215155255, reward_pressure: 0.0
Processed Iteration 200,episodic return 18.248503255669466, reward_pressure: 0.0
Processed Iteration 250,episodic return 13.421936493262216, reward_pressure: 0.0
Processed Iteration 300,episodic return 19.43215362730372, reward_pressure: 0.0
Processed Iteration 350,episodic return 5.852725501849162, reward_pressure: 0.0
Processed Iteration 400,episodic return -2.527660941883411, reward_pressure: 0.0
Processed Iteration 450,episodic return 3.398779044819491, reward_pressure: 0.0
Processed Iteration 500,episodic return -6.624874239268666, reward_pressure: 0.0
Processed Iteration 550,episodic return -9.498187503153268, reward_pressure: 0.0
Processed Iteration 600,episodic return -7.584471536287494, reward_pressure: 0.0
Processed Iteration 650,episodic return -7.009872806302374, reward_pressure: 0.0
Processed Iteration 700,episodic return -7.635987674521073, reward_pressure: 0.0
Processed Iteration 750,episodic return -9.669961191832924, reward_pressure: 0.0
Processed Iteration 800,episodic return -11.668154356632645, reward_pressure: 0.0
Processed Iteration 850,episodic return -7.844003497648484, reward_pressure: 0.0
Processed Iteration 900,episodic return -9.779026344332138, reward_pressure: 0.0
Processed Iteration 950,episodic return -11.355196884174228, reward_pressure: 0.0
Processed Iteration 1000,episodic return -10.561922507913504, reward_pressure: 0.0
Processed Iteration 1050,episodic return -10.379258123865425, reward_pressure: 0.0
Processed Iteration 1100,episodic return -7.792410325507102, reward_pressure: 0.0
Processed Iteration 1150,episodic return -7.073973266116792, reward_pressure: 0.0
Processed Iteration 1200,episodic return -8.202028924064386, reward_pressure: 0.0
Processed Iteration 1250,episodic return -9.107237079873753, reward_pressure: 0.0
Processed Iteration 1300,episodic return -7.748469487851765, reward_pressure: 0.0
Processed Iteration 1350,episodic return -5.676834120725195, reward_pressure: 0.0
Processed Iteration 1400,episodic return -6.584704852273164, reward_pressure: 0.0
Processed Iteration 1450,episodic return -6.417783206007672, reward_pressure: 0.0
Processed Iteration 1500,episodic return -6.999454930612399, reward_pressure: 0.0
Processed Iteration 1550,episodic return -8.715838279047917, reward_pressure: 0.0
Processed Iteration 1600,episodic return -7.576201974559138, reward_pressure: 0.0
Processed Iteration 1650,episodic return -8.77699101401608, reward_pressure: 0.0
Processed Iteration 1700,episodic return -4.5333613728773114, reward_pressure: 0.0
Processed Iteration 1750,episodic return -5.7096375586452845, reward_pressure: 0.0
Processed Iteration 1800,episodic return -6.4361822879751704, reward_pressure: 0.0
Processed Iteration 1850,episodic return -7.33797808933571, reward_pressure: 0.0
Processed Iteration 1900,episodic return -6.4535663296083134, reward_pressure: 0.0
Processed Iteration 1950,episodic return 0.2753072685494783, reward_pressure: 0.0
Processed Iteration 2000,episodic return -0.1887531329595818, reward_pressure: 0.0
