Processed Iteration 50,episodic return 97.62707707828672, reward_pressure: 0.0
Processed Iteration 100,episodic return 67.52194470732672, reward_pressure: 0.0
Processed Iteration 150,episodic return 60.399473460807656, reward_pressure: 0.0
Processed Iteration 200,episodic return 68.47718113271429, reward_pressure: 0.0
Processed Iteration 250,episodic return 66.09683577315657, reward_pressure: 0.0
Processed Iteration 300,episodic return 61.0068625924885, reward_pressure: 0.0
Processed Iteration 350,episodic return 67.70020830826479, reward_pressure: 0.0
Processed Iteration 400,episodic return 59.103353359994124, reward_pressure: 0.0
Processed Iteration 450,episodic return 59.80806010084093, reward_pressure: 0.0
Processed Iteration 500,episodic return 58.747824449515356, reward_pressure: 0.0
Processed Iteration 550,episodic return 61.17276065228841, reward_pressure: 0.0
Processed Iteration 600,episodic return 55.50706162392379, reward_pressure: 0.0
Processed Iteration 650,episodic return 56.76394832168974, reward_pressure: 0.0
Processed Iteration 700,episodic return 55.515182494618415, reward_pressure: 0.0
Processed Iteration 750,episodic return 59.117440663372406, reward_pressure: 0.0
Processed Iteration 800,episodic return 62.50451290430974, reward_pressure: 0.0
Processed Iteration 850,episodic return 62.837932132975126, reward_pressure: 0.0
Processed Iteration 900,episodic return 54.757187579768924, reward_pressure: 0.0
Processed Iteration 950,episodic return 54.00767397966015, reward_pressure: 0.0
Processed Iteration 1000,episodic return 53.91159928205417, reward_pressure: 0.0
Processed Iteration 1050,episodic return 55.51998885591879, reward_pressure: 0.0
Processed Iteration 1100,episodic return 54.5604416794325, reward_pressure: 0.0
Processed Iteration 1150,episodic return 51.27008382748325, reward_pressure: 0.0
Processed Iteration 1200,episodic return 61.32919661652389, reward_pressure: 0.0
Processed Iteration 1250,episodic return 54.51998007758977, reward_pressure: 0.0
Processed Iteration 1300,episodic return 51.55942456735929, reward_pressure: 0.0
Processed Iteration 1350,episodic return 51.73346948479207, reward_pressure: 0.0
Processed Iteration 1400,episodic return 50.55736201911636, reward_pressure: 0.0
Processed Iteration 1450,episodic return 53.681120597924206, reward_pressure: 0.0
Processed Iteration 1500,episodic return 52.3386373972628, reward_pressure: 0.0
Processed Iteration 1550,episodic return 62.27870247386567, reward_pressure: 0.0
Processed Iteration 1600,episodic return 65.86568738566918, reward_pressure: 0.0
Processed Iteration 1650,episodic return 59.7839004811872, reward_pressure: 0.0
Processed Iteration 1700,episodic return 51.84628356821316, reward_pressure: 0.0
Processed Iteration 1750,episodic return 41.61530708708847, reward_pressure: 0.0
Processed Iteration 1800,episodic return 50.04662526699679, reward_pressure: 0.0
Processed Iteration 1850,episodic return 49.609177217327414, reward_pressure: 0.0
Processed Iteration 1900,episodic return 47.36437022023133, reward_pressure: 0.0
Processed Iteration 1950,episodic return 49.589184061709986, reward_pressure: 0.0
Processed Iteration 2000,episodic return 52.66031371055412, reward_pressure: 0.0
