Processed Iteration 50,episodic return 171.04790378502872, reward_pressure: 0.0
Processed Iteration 100,episodic return 313.0789732594174, reward_pressure: 0.0
Processed Iteration 150,episodic return 405.6269102976381, reward_pressure: 0.0
Processed Iteration 200,episodic return 500.0762726550066, reward_pressure: 0.0
Processed Iteration 250,episodic return 477.25542307416646, reward_pressure: 0.0
Processed Iteration 300,episodic return 533.2363310494143, reward_pressure: 0.0
Processed Iteration 350,episodic return 717.9195879943915, reward_pressure: 0.0
Processed Iteration 400,episodic return 928.0178341235811, reward_pressure: 0.0
Processed Iteration 450,episodic return 1168.2866547202264, reward_pressure: 0.0
Processed Iteration 500,episodic return 1392.5213957530361, reward_pressure: 0.0
Processed Iteration 550,episodic return 1468.449960843394, reward_pressure: 0.0
Processed Iteration 600,episodic return 1549.2588972932112, reward_pressure: 0.0
Processed Iteration 650,episodic return 1552.3295098139677, reward_pressure: 0.0
Processed Iteration 700,episodic return 1446.6774417764127, reward_pressure: 0.0
Processed Iteration 750,episodic return 1505.9747298937102, reward_pressure: 0.0
Processed Iteration 800,episodic return 1601.7424585649733, reward_pressure: 0.0
Processed Iteration 850,episodic return 1555.1947426644565, reward_pressure: 0.0
Processed Iteration 900,episodic return 1487.9178900241623, reward_pressure: 0.0
Processed Iteration 950,episodic return 1549.2782159810504, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1505.3921308455758, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1571.2342847979944, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1641.2741284016217, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1501.8775314028273, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1536.89164484105, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1456.0630567291626, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1562.9371058656484, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1591.252730252444, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1602.2887271155942, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1592.4877162885546, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1528.6071811287954, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1576.0536656348172, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1554.392328627684, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1564.5479613495895, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1487.8899758765806, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1403.9957513643185, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1376.0903561294615, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1300.6709726063962, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1094.952012814147, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1062.4108630498806, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1283.1037585155502, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1318.2741822255814, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1233.643629416303, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1338.3696673457948, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1457.85105253249, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1567.3179769220505, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1520.0258309161009, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1504.7418028005693, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1514.5249583305526, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1463.2354347029288, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1553.040703739805, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1610.2112040658862, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1656.6681076170448, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1496.0330128764438, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1451.5138754222091, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1666.0797130903077, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1431.4718603561005, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1350.4596210553398, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1264.9286654659204, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1004.260862420046, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1173.9623622741253, reward_pressure: 0.0
