Processed Iteration 50,episodic return 147.415569644605, reward_pressure: 0.0
Processed Iteration 100,episodic return 311.12763781884297, reward_pressure: 0.0
Processed Iteration 150,episodic return 401.79576017282125, reward_pressure: 0.0
Processed Iteration 200,episodic return 443.14292083253383, reward_pressure: 0.0
Processed Iteration 250,episodic return 896.0844980429414, reward_pressure: 0.0
Processed Iteration 300,episodic return 1572.3215480245533, reward_pressure: 0.0
Processed Iteration 350,episodic return 1766.5515858910717, reward_pressure: 0.0
Processed Iteration 400,episodic return 1775.946003992177, reward_pressure: 0.0
Processed Iteration 450,episodic return 1849.0198514619065, reward_pressure: 0.0
Processed Iteration 500,episodic return 1646.50199386377, reward_pressure: 0.0
Processed Iteration 550,episodic return 1635.6282070406264, reward_pressure: 0.0
Processed Iteration 600,episodic return 1588.5544793298227, reward_pressure: 0.0
Processed Iteration 650,episodic return 1702.1526603552734, reward_pressure: 0.0
Processed Iteration 700,episodic return 1182.4029315795776, reward_pressure: 0.0
Processed Iteration 750,episodic return 1182.11883229176, reward_pressure: 0.0
Processed Iteration 800,episodic return 1070.5745906024238, reward_pressure: 0.0
Processed Iteration 850,episodic return 1113.7681952988532, reward_pressure: 0.0
Processed Iteration 900,episodic return 987.4820208287418, reward_pressure: 0.0
Processed Iteration 950,episodic return 1062.5336933179494, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1322.251223717682, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1459.9156368819795, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1415.4463828900857, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1491.7460501584428, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1592.9259779525244, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1561.7360138288125, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1705.6055473947824, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1896.0907504386623, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1788.1839656187067, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1876.775046773766, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1717.6417238686818, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1663.2704819270366, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1753.1374374194625, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1746.2124129235717, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1742.222068722497, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1843.0176457265654, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1958.2265018576045, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1732.9066064743574, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1760.274796245647, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1733.2123317887258, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1842.0202181330396, reward_pressure: 0.0
