Processed Iteration 50,episodic return 99.47090777701597, reward_pressure: 0.0
Processed Iteration 100,episodic return 99.7990961448225, reward_pressure: 0.0
Processed Iteration 150,episodic return 97.95631689378678, reward_pressure: 0.0
Processed Iteration 200,episodic return 97.85599930680955, reward_pressure: 0.0
Processed Iteration 250,episodic return 97.20696114188098, reward_pressure: 0.0
Processed Iteration 300,episodic return 86.97830805500008, reward_pressure: 0.0
Processed Iteration 350,episodic return 88.99728911612232, reward_pressure: 0.0
Processed Iteration 400,episodic return 82.27833919025424, reward_pressure: 0.0
Processed Iteration 450,episodic return 83.06673726699756, reward_pressure: 0.0
Processed Iteration 500,episodic return 83.72509267424444, reward_pressure: 0.0
Processed Iteration 550,episodic return 84.575044813861, reward_pressure: 0.0
Processed Iteration 600,episodic return 87.25753063316225, reward_pressure: 0.0
Processed Iteration 650,episodic return 78.54468845321395, reward_pressure: 0.0
Processed Iteration 700,episodic return 79.01540155438184, reward_pressure: 0.0
Processed Iteration 750,episodic return 77.76754073879626, reward_pressure: 0.0
Processed Iteration 800,episodic return 73.5779599947499, reward_pressure: 0.0
Processed Iteration 850,episodic return 75.87045100420154, reward_pressure: 0.0
Processed Iteration 900,episodic return 74.28286146831118, reward_pressure: 0.0
Processed Iteration 950,episodic return 72.83039169287774, reward_pressure: 0.0
Processed Iteration 1000,episodic return 69.054652270783, reward_pressure: 0.0
Processed Iteration 1050,episodic return 69.75537891754558, reward_pressure: 0.0
Processed Iteration 1100,episodic return 70.53840245707494, reward_pressure: 0.0
Processed Iteration 1150,episodic return 71.22423399720964, reward_pressure: 0.0
Processed Iteration 1200,episodic return 69.7924453470683, reward_pressure: 0.0
Processed Iteration 1250,episodic return 70.11954782022211, reward_pressure: 0.0
Processed Iteration 1300,episodic return 71.43208207273968, reward_pressure: 0.0
Processed Iteration 1350,episodic return 69.88210350370724, reward_pressure: 0.0
Processed Iteration 1400,episodic return 68.83607181394203, reward_pressure: 0.0
Processed Iteration 1450,episodic return 68.77712232035962, reward_pressure: 0.0
Processed Iteration 1500,episodic return 66.23493802631324, reward_pressure: 0.0
Processed Iteration 1550,episodic return 68.11804962442893, reward_pressure: 0.0
Processed Iteration 1600,episodic return 66.3908546511354, reward_pressure: 0.0
Processed Iteration 1650,episodic return 68.21053681901728, reward_pressure: 0.0
Processed Iteration 1700,episodic return 66.91189070205091, reward_pressure: 0.0
Processed Iteration 1750,episodic return 67.81889349185357, reward_pressure: 0.0
Processed Iteration 1800,episodic return 66.79864127548706, reward_pressure: 0.0
Processed Iteration 1850,episodic return 67.12560964850739, reward_pressure: 0.0
Processed Iteration 1900,episodic return 68.36720921573904, reward_pressure: 0.0
Processed Iteration 1950,episodic return 66.48638235147212, reward_pressure: 0.0
Processed Iteration 2000,episodic return 68.1501211779112, reward_pressure: 0.0
