Processed Iteration 50,episodic return 28.684035178564596, reward_pressure: 0.0
Processed Iteration 100,episodic return 4.9777488013059, reward_pressure: 0.0
Processed Iteration 150,episodic return 4.18041980135192, reward_pressure: 0.0
Processed Iteration 200,episodic return 3.7754592086596093, reward_pressure: 0.0
Processed Iteration 250,episodic return 3.63243053788515, reward_pressure: 0.0
Processed Iteration 300,episodic return 4.087172202337294, reward_pressure: 0.0
Processed Iteration 350,episodic return 4.685476956254838, reward_pressure: 0.0
Processed Iteration 400,episodic return 3.864928477357757, reward_pressure: 0.0
Processed Iteration 450,episodic return 3.81390086726914, reward_pressure: 0.0
Processed Iteration 500,episodic return 3.369164692075807, reward_pressure: 0.0
Processed Iteration 550,episodic return 3.7238694970775414, reward_pressure: 0.0
Processed Iteration 600,episodic return 3.785861503531034, reward_pressure: 0.0
Processed Iteration 650,episodic return 3.926491169580744, reward_pressure: 0.0
Processed Iteration 700,episodic return 3.9127996662649225, reward_pressure: 0.0
Processed Iteration 750,episodic return 3.6239388049817918, reward_pressure: 0.0
Processed Iteration 800,episodic return 3.6811543085757616, reward_pressure: 0.0
Processed Iteration 850,episodic return 3.6184973219032934, reward_pressure: 0.0
Processed Iteration 900,episodic return 3.6216028228058867, reward_pressure: 0.0
Processed Iteration 950,episodic return 4.100117380034001, reward_pressure: 0.0
Processed Iteration 1000,episodic return 4.091065056281921, reward_pressure: 0.0
Processed Iteration 1050,episodic return 5.24174279691587, reward_pressure: 0.0
Processed Iteration 1100,episodic return 29.479892392078018, reward_pressure: 0.0
Processed Iteration 1150,episodic return 26.19424992801783, reward_pressure: 0.0
Processed Iteration 1200,episodic return 25.70118890458697, reward_pressure: 0.0
Processed Iteration 1250,episodic return 27.616393443947903, reward_pressure: 0.0
Processed Iteration 1300,episodic return 25.031425485488516, reward_pressure: 0.0
Processed Iteration 1350,episodic return 22.764247521005906, reward_pressure: 0.0
Processed Iteration 1400,episodic return 21.829031294902652, reward_pressure: 0.0
Processed Iteration 1450,episodic return 21.547906123186102, reward_pressure: 0.0
Processed Iteration 1500,episodic return 20.991496949434104, reward_pressure: 0.0
Processed Iteration 1550,episodic return 20.390484799494725, reward_pressure: 0.0
Processed Iteration 1600,episodic return 18.545476727072277, reward_pressure: 0.0
Processed Iteration 1650,episodic return 17.53999761625119, reward_pressure: 0.0
Processed Iteration 1700,episodic return 18.342661490575466, reward_pressure: 0.0
Processed Iteration 1750,episodic return 19.986120375879363, reward_pressure: 0.0
Processed Iteration 1800,episodic return 20.239393670311863, reward_pressure: 0.0
Processed Iteration 1850,episodic return 22.261490600623528, reward_pressure: 0.0
Processed Iteration 1900,episodic return 22.94649384952294, reward_pressure: 0.0
Processed Iteration 1950,episodic return 25.219488652154322, reward_pressure: 0.0
Processed Iteration 2000,episodic return 28.0638650514505, reward_pressure: 0.0
Processed Iteration 2050,episodic return 28.242942105886563, reward_pressure: 0.0
Processed Iteration 2100,episodic return 29.4261543903203, reward_pressure: 0.0
Processed Iteration 2150,episodic return 29.81501465214433, reward_pressure: 0.0
Processed Iteration 2200,episodic return 30.97221885322857, reward_pressure: 0.0
Processed Iteration 2250,episodic return 31.899174830289954, reward_pressure: 0.0
Processed Iteration 2300,episodic return 32.854596502102986, reward_pressure: 0.0
Processed Iteration 2350,episodic return 33.2231405617111, reward_pressure: 0.0
Processed Iteration 2400,episodic return 33.50465585515295, reward_pressure: 0.0
Processed Iteration 2450,episodic return 33.81218023999083, reward_pressure: 0.0
Processed Iteration 2500,episodic return 35.03567466478019, reward_pressure: 0.0
Processed Iteration 2550,episodic return 36.18955059647462, reward_pressure: 0.0
Processed Iteration 2600,episodic return 34.68683615386837, reward_pressure: 0.0
Processed Iteration 2650,episodic return 34.721281715944514, reward_pressure: 0.0
Processed Iteration 2700,episodic return 35.817070569456334, reward_pressure: 0.0
Processed Iteration 2750,episodic return 35.61350384283399, reward_pressure: 0.0
Processed Iteration 2800,episodic return 36.21654988104219, reward_pressure: 0.0
Processed Iteration 2850,episodic return 37.72872593592822, reward_pressure: 0.0
Processed Iteration 2900,episodic return 37.72976684485677, reward_pressure: 0.0
Processed Iteration 2950,episodic return 37.02462429994769, reward_pressure: 0.0
Processed Iteration 3000,episodic return 36.13026299903992, reward_pressure: 0.0
