Processed Iteration 50,episodic return 108.99703360731195, reward_pressure: 0.0
Processed Iteration 100,episodic return 69.09501846777454, reward_pressure: 0.0
Processed Iteration 150,episodic return 73.5765620724838, reward_pressure: 0.0
Processed Iteration 200,episodic return 66.67186120096434, reward_pressure: 0.0
Processed Iteration 250,episodic return 52.01254801523683, reward_pressure: 0.0
Processed Iteration 300,episodic return 45.5671116633351, reward_pressure: 0.0
Processed Iteration 350,episodic return 53.23038652104978, reward_pressure: 0.0
Processed Iteration 400,episodic return 60.51683104309213, reward_pressure: 0.0
Processed Iteration 450,episodic return 55.93378437637321, reward_pressure: 0.0
Processed Iteration 500,episodic return 39.71444130809517, reward_pressure: 0.0
Processed Iteration 550,episodic return 36.78773578483163, reward_pressure: 0.0
Processed Iteration 600,episodic return 54.048035269755616, reward_pressure: 0.0
Processed Iteration 650,episodic return 47.021551785286746, reward_pressure: 0.0
Processed Iteration 700,episodic return 49.040194224064344, reward_pressure: 0.0
Processed Iteration 750,episodic return 53.30144102908291, reward_pressure: 0.0
Processed Iteration 800,episodic return 55.254452413553416, reward_pressure: 0.0
Processed Iteration 850,episodic return 52.8926281301289, reward_pressure: 0.0
Processed Iteration 900,episodic return 44.97641515167026, reward_pressure: 0.0
Processed Iteration 950,episodic return 43.71689466718522, reward_pressure: 0.0
Processed Iteration 1000,episodic return 47.95194753422809, reward_pressure: 0.0
Processed Iteration 1050,episodic return 48.402898689870206, reward_pressure: 0.0
Processed Iteration 1100,episodic return 51.171931897073556, reward_pressure: 0.0
Processed Iteration 1150,episodic return 58.48505711603614, reward_pressure: 0.0
Processed Iteration 1200,episodic return 57.43915321156991, reward_pressure: 0.0
Processed Iteration 1250,episodic return 61.128027636721846, reward_pressure: 0.0
Processed Iteration 1300,episodic return 61.514941232834325, reward_pressure: 0.0
Processed Iteration 1350,episodic return 42.9310745960664, reward_pressure: 0.0
Processed Iteration 1400,episodic return 56.02950610940333, reward_pressure: 0.0
Processed Iteration 1450,episodic return 59.03078238284533, reward_pressure: 0.0
Processed Iteration 1500,episodic return 60.12644359741469, reward_pressure: 0.0
Processed Iteration 1550,episodic return 60.40820882500789, reward_pressure: 0.0
Processed Iteration 1600,episodic return 61.456627581855784, reward_pressure: 0.0
Processed Iteration 1650,episodic return 64.30412294637875, reward_pressure: 0.0
Processed Iteration 1700,episodic return 51.77919547100759, reward_pressure: 0.0
Processed Iteration 1750,episodic return 49.98084080741706, reward_pressure: 0.0
Processed Iteration 1800,episodic return 32.791460260464184, reward_pressure: 0.0
Processed Iteration 1850,episodic return 32.93751447752648, reward_pressure: 0.0
Processed Iteration 1900,episodic return 34.831117612937994, reward_pressure: 0.0
Processed Iteration 1950,episodic return 51.31864929513843, reward_pressure: 0.0
Processed Iteration 2000,episodic return 62.2658880203186, reward_pressure: 0.0
