Processed Iteration 50,episodic return 126.23143051544756, reward_pressure: 0.0
Processed Iteration 100,episodic return 141.45242056880926, reward_pressure: 0.0
Processed Iteration 150,episodic return 141.61297207774643, reward_pressure: 0.0
Processed Iteration 200,episodic return 150.21695113512467, reward_pressure: 0.0
Processed Iteration 250,episodic return 150.67791267507621, reward_pressure: 0.0
Processed Iteration 300,episodic return 170.58563839905983, reward_pressure: 0.0
Processed Iteration 350,episodic return 225.4012657244971, reward_pressure: 0.0
Processed Iteration 400,episodic return 237.68830217233807, reward_pressure: 0.0
Processed Iteration 450,episodic return 241.81144535917807, reward_pressure: 0.0
Processed Iteration 500,episodic return 253.64233395292763, reward_pressure: 0.0
Processed Iteration 550,episodic return 225.58288637397254, reward_pressure: 0.0
Processed Iteration 600,episodic return 201.4638295474555, reward_pressure: 0.0
Processed Iteration 650,episodic return 184.78980334595443, reward_pressure: 0.0
Processed Iteration 700,episodic return 234.53026948247143, reward_pressure: 0.0
Processed Iteration 750,episodic return 210.73730429318076, reward_pressure: 0.0
Processed Iteration 800,episodic return 206.1968194073444, reward_pressure: 0.0
Processed Iteration 850,episodic return 216.13639486463947, reward_pressure: 0.0
Processed Iteration 900,episodic return 232.4126973414642, reward_pressure: 0.0
Processed Iteration 950,episodic return 213.85477318879555, reward_pressure: 0.0
Processed Iteration 1000,episodic return 252.81995447317976, reward_pressure: 0.0
Processed Iteration 1050,episodic return 249.89778747177235, reward_pressure: 0.0
Processed Iteration 1100,episodic return 225.52705206795864, reward_pressure: 0.0
Processed Iteration 1150,episodic return 232.76339207538615, reward_pressure: 0.0
Processed Iteration 1200,episodic return 250.43902602505318, reward_pressure: 0.0
Processed Iteration 1250,episodic return 248.7436362815307, reward_pressure: 0.0
Processed Iteration 1300,episodic return 272.1075378294907, reward_pressure: 0.0
Processed Iteration 1350,episodic return 256.9553031865273, reward_pressure: 0.0
Processed Iteration 1400,episodic return 233.51868321712524, reward_pressure: 0.0
Processed Iteration 1450,episodic return 232.07495070241205, reward_pressure: 0.0
Processed Iteration 1500,episodic return 240.80792073077052, reward_pressure: 0.0
Processed Iteration 1550,episodic return 264.5492877210272, reward_pressure: 0.0
Processed Iteration 1600,episodic return 241.80610143652154, reward_pressure: 0.0
Processed Iteration 1650,episodic return 199.28039951825122, reward_pressure: 0.0
Processed Iteration 1700,episodic return 215.70217315793863, reward_pressure: 0.0
Processed Iteration 1750,episodic return 265.30449750013827, reward_pressure: 0.0
Processed Iteration 1800,episodic return 271.409219672858, reward_pressure: 0.0
Processed Iteration 1850,episodic return 264.05990762541353, reward_pressure: 0.0
Processed Iteration 1900,episodic return 232.11087287970867, reward_pressure: 0.0
Processed Iteration 1950,episodic return 247.1418025559855, reward_pressure: 0.0
Processed Iteration 2000,episodic return 217.85137064667381, reward_pressure: 0.0
