Processed Iteration 50,episodic return 78.7430006134493, reward_pressure: 0.0
Processed Iteration 100,episodic return 198.63105988615928, reward_pressure: 0.0
Processed Iteration 150,episodic return 298.50702686333585, reward_pressure: 0.0
Processed Iteration 200,episodic return 333.2724333449911, reward_pressure: 0.0
Processed Iteration 250,episodic return 445.9678997814462, reward_pressure: 0.0
Processed Iteration 300,episodic return 572.3776670519927, reward_pressure: 0.0
Processed Iteration 350,episodic return 495.46680296913576, reward_pressure: 0.0
Processed Iteration 400,episodic return 589.8547826975229, reward_pressure: 0.0
Processed Iteration 450,episodic return 602.3595298591462, reward_pressure: 0.0
Processed Iteration 500,episodic return 676.6032460128276, reward_pressure: 0.0
Processed Iteration 550,episodic return 946.5254584228838, reward_pressure: 0.0
Processed Iteration 600,episodic return 876.16548612462, reward_pressure: 0.0
Processed Iteration 650,episodic return 1189.283863685743, reward_pressure: 0.0
Processed Iteration 700,episodic return 1249.7525440899467, reward_pressure: 0.0
Processed Iteration 750,episodic return 1118.511374822788, reward_pressure: 0.0
Processed Iteration 800,episodic return 1322.0983324800422, reward_pressure: 0.0
Processed Iteration 850,episodic return 1226.744491096365, reward_pressure: 0.0
Processed Iteration 900,episodic return 1239.5168014328951, reward_pressure: 0.0
Processed Iteration 950,episodic return 1705.728348423184, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1929.3906653294407, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1914.590481979228, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1902.1713838590083, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1840.2704816882913, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1877.286440191019, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1571.8154219012483, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1665.7536309574446, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1849.3802840013186, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1594.61289076366, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1651.4742631900779, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1381.7498153916663, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1625.9510417374738, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1598.5637593088904, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1588.127468421924, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1554.8753365280502, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1512.4014339417993, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1544.1015635396316, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1656.3210957178517, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1672.6138635415307, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1584.3538633577073, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1573.1762250673814, reward_pressure: 0.0
