Processed Iteration 50,episodic return 94.4444469721692, reward_pressure: 0.0
Processed Iteration 100,episodic return 68.51725496942619, reward_pressure: 0.0
Processed Iteration 150,episodic return 67.6918144662524, reward_pressure: 0.0
Processed Iteration 200,episodic return 64.40876460932932, reward_pressure: 0.0
Processed Iteration 250,episodic return 64.3118410832943, reward_pressure: 0.0
Processed Iteration 300,episodic return 65.23384551789339, reward_pressure: 0.0
Processed Iteration 350,episodic return 62.29675303227211, reward_pressure: 0.0
Processed Iteration 400,episodic return 57.25468257924415, reward_pressure: 0.0
Processed Iteration 450,episodic return 53.03223581619314, reward_pressure: 0.0
Processed Iteration 500,episodic return 57.38751284901845, reward_pressure: 0.0
Processed Iteration 550,episodic return 59.05724473723401, reward_pressure: 0.0
Processed Iteration 600,episodic return 60.02124901295334, reward_pressure: 0.0
Processed Iteration 650,episodic return 57.180509070408476, reward_pressure: 0.0
Processed Iteration 700,episodic return 55.832730949819286, reward_pressure: 0.0
Processed Iteration 750,episodic return 57.080770109518795, reward_pressure: 0.0
Processed Iteration 800,episodic return 55.59832311001777, reward_pressure: 0.0
Processed Iteration 850,episodic return 51.55977408587443, reward_pressure: 0.0
Processed Iteration 900,episodic return 54.98057865557042, reward_pressure: 0.0
Processed Iteration 950,episodic return 54.231593211967244, reward_pressure: 0.0
Processed Iteration 1000,episodic return 57.62219251664397, reward_pressure: 0.0
Processed Iteration 1050,episodic return 60.232249902235296, reward_pressure: 0.0
Processed Iteration 1100,episodic return 66.83426422653852, reward_pressure: 0.0
Processed Iteration 1150,episodic return 57.201930608280165, reward_pressure: 0.0
Processed Iteration 1200,episodic return 59.07394468272936, reward_pressure: 0.0
Processed Iteration 1250,episodic return 56.690643266686564, reward_pressure: 0.0
Processed Iteration 1300,episodic return 59.291369710848315, reward_pressure: 0.0
Processed Iteration 1350,episodic return 56.65061552868019, reward_pressure: 0.0
Processed Iteration 1400,episodic return 56.31975382464501, reward_pressure: 0.0
Processed Iteration 1450,episodic return 56.06662886634074, reward_pressure: 0.0
Processed Iteration 1500,episodic return 55.469916964302136, reward_pressure: 0.0
Processed Iteration 1550,episodic return 56.39264176674565, reward_pressure: 0.0
Processed Iteration 1600,episodic return 54.44490887129938, reward_pressure: 0.0
Processed Iteration 1650,episodic return 52.41377408925642, reward_pressure: 0.0
Processed Iteration 1700,episodic return 54.70591572406889, reward_pressure: 0.0
Processed Iteration 1750,episodic return 56.29409674563456, reward_pressure: 0.0
Processed Iteration 1800,episodic return 55.51306134003513, reward_pressure: 0.0
Processed Iteration 1850,episodic return 53.63824872253885, reward_pressure: 0.0
Processed Iteration 1900,episodic return 58.32416549748073, reward_pressure: 0.0
Processed Iteration 1950,episodic return 56.083584971462685, reward_pressure: 0.0
Processed Iteration 2000,episodic return 59.706774259963886, reward_pressure: 0.0
