Processed Iteration 50,episodic return 15.92258086180441, reward_pressure: 0.0
Processed Iteration 100,episodic return 10.307378593245499, reward_pressure: 0.0
Processed Iteration 150,episodic return 8.104561568114287, reward_pressure: 0.0
Processed Iteration 200,episodic return 33.16401628794212, reward_pressure: 0.0
Processed Iteration 250,episodic return 184.50393352667155, reward_pressure: 0.0
Processed Iteration 300,episodic return 290.077733316249, reward_pressure: 0.0
Processed Iteration 350,episodic return 363.2070982199422, reward_pressure: 0.0
Processed Iteration 400,episodic return 602.4579408717977, reward_pressure: 0.0
Processed Iteration 450,episodic return 884.8935497987886, reward_pressure: 0.0
Processed Iteration 500,episodic return 1284.5888252070972, reward_pressure: 0.0
Processed Iteration 550,episodic return 1022.1345903523438, reward_pressure: 0.0
Processed Iteration 600,episodic return 1394.0343063660264, reward_pressure: 0.0
Processed Iteration 650,episodic return 1485.6563219475208, reward_pressure: 0.0
Processed Iteration 700,episodic return 1547.4633799745047, reward_pressure: 0.0
Processed Iteration 750,episodic return 1940.726600539224, reward_pressure: 0.0
Processed Iteration 800,episodic return 2056.197838283952, reward_pressure: 0.0
Processed Iteration 850,episodic return 1919.3091631147918, reward_pressure: 0.0
Processed Iteration 900,episodic return 1626.880537267318, reward_pressure: 0.0
Processed Iteration 950,episodic return 1355.1874374879294, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1193.6949107031398, reward_pressure: 0.0
Processed Iteration 1050,episodic return 940.4871226061114, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1489.6013695329937, reward_pressure: 0.0
Processed Iteration 1150,episodic return 816.5556299346266, reward_pressure: 0.0
Processed Iteration 1200,episodic return 708.5388959540926, reward_pressure: 0.0
Processed Iteration 1250,episodic return 741.7514685937253, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1071.1800084288482, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1439.6802441282657, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1835.2989021042006, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1691.3891965671585, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1395.6067462592441, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1430.8051705909215, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1479.66029876407, reward_pressure: 0.0
Processed Iteration 1650,episodic return 647.9768821656894, reward_pressure: 0.0
Processed Iteration 1700,episodic return 694.3702263330076, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1466.512964603577, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1787.7404582948989, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1758.393719453928, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1729.5841646967324, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1865.322442013781, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1825.3514368767521, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1963.5351739947046, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1938.4315763438242, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1933.6640998189919, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2017.2959615693233, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1942.7911030284638, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1775.060284163851, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1748.0310316019056, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1851.384693387575, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1789.575602687235, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1846.9816100793025, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1850.489063834236, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1940.426232100832, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1909.6342344176812, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1931.5422390357178, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1808.3198189051461, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1886.0048739891752, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1787.133024894129, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1723.042707666542, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1925.2515237679559, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1936.7002190819746, reward_pressure: 0.0
