Processed Iteration 50,episodic return 82.62625261374016, reward_pressure: 0.0
Processed Iteration 100,episodic return 45.85786509451185, reward_pressure: 0.0
Processed Iteration 150,episodic return 47.19621579491696, reward_pressure: 0.0
Processed Iteration 200,episodic return 49.35441867107329, reward_pressure: 0.0
Processed Iteration 250,episodic return 42.63192168078902, reward_pressure: 0.0
Processed Iteration 300,episodic return 42.48903171438356, reward_pressure: 0.0
Processed Iteration 350,episodic return 40.117252243024225, reward_pressure: 0.0
Processed Iteration 400,episodic return 43.62405710509123, reward_pressure: 0.0
Processed Iteration 450,episodic return 42.518757194634105, reward_pressure: 0.0
Processed Iteration 500,episodic return 46.717050112654036, reward_pressure: 0.0
Processed Iteration 550,episodic return 46.2115129769438, reward_pressure: 0.0
Processed Iteration 600,episodic return 43.419226384985066, reward_pressure: 0.0
Processed Iteration 650,episodic return 46.7512593353413, reward_pressure: 0.0
Processed Iteration 700,episodic return 47.2915858273632, reward_pressure: 0.0
Processed Iteration 750,episodic return 46.51607836384837, reward_pressure: 0.0
Processed Iteration 800,episodic return 46.507197892013295, reward_pressure: 0.0
Processed Iteration 850,episodic return 49.801801370260335, reward_pressure: 0.0
Processed Iteration 900,episodic return 50.583202424843805, reward_pressure: 0.0
Processed Iteration 950,episodic return 51.61680845724364, reward_pressure: 0.0
Processed Iteration 1000,episodic return 51.98441012893192, reward_pressure: 0.0
Processed Iteration 1050,episodic return 51.80670974545073, reward_pressure: 0.0
Processed Iteration 1100,episodic return 51.818186163815234, reward_pressure: 0.0
Processed Iteration 1150,episodic return 52.547339228861965, reward_pressure: 0.0
Processed Iteration 1200,episodic return 53.05933033722179, reward_pressure: 0.0
Processed Iteration 1250,episodic return 50.231406476306866, reward_pressure: 0.0
Processed Iteration 1300,episodic return 48.3893373556619, reward_pressure: 0.0
Processed Iteration 1350,episodic return 50.179670273802124, reward_pressure: 0.0
Processed Iteration 1400,episodic return 49.99983231717313, reward_pressure: 0.0
Processed Iteration 1450,episodic return 49.928104671876746, reward_pressure: 0.0
Processed Iteration 1500,episodic return 48.56306767424632, reward_pressure: 0.0
Processed Iteration 1550,episodic return 47.550432086383005, reward_pressure: 0.0
Processed Iteration 1600,episodic return 48.65771822130539, reward_pressure: 0.0
Processed Iteration 1650,episodic return 48.863941780820966, reward_pressure: 0.0
Processed Iteration 1700,episodic return 47.726271134834434, reward_pressure: 0.0
Processed Iteration 1750,episodic return 47.512665197130374, reward_pressure: 0.0
Processed Iteration 1800,episodic return 47.45241636454985, reward_pressure: 0.0
Processed Iteration 1850,episodic return 47.511104838380234, reward_pressure: 0.0
Processed Iteration 1900,episodic return 46.41785900110578, reward_pressure: 0.0
Processed Iteration 1950,episodic return 48.74579687386913, reward_pressure: 0.0
Processed Iteration 2000,episodic return 48.24210011351221, reward_pressure: 0.0
