Processed Iteration 50,episodic return 12.86, reward_pressure: 0.0
Processed Iteration 100,episodic return 10.84, reward_pressure: 0.0
Processed Iteration 150,episodic return 43.94, reward_pressure: 0.0
Processed Iteration 200,episodic return 61.3, reward_pressure: 0.0
Processed Iteration 250,episodic return 71.9, reward_pressure: 0.0
Processed Iteration 300,episodic return 61.9, reward_pressure: 0.0
Processed Iteration 350,episodic return 58.08, reward_pressure: 0.0
Processed Iteration 400,episodic return 55.08, reward_pressure: 0.0
Processed Iteration 450,episodic return 53.86, reward_pressure: 0.0
Processed Iteration 500,episodic return 55.18, reward_pressure: 0.0
Processed Iteration 550,episodic return 52.6, reward_pressure: 0.0
Processed Iteration 600,episodic return 48.76, reward_pressure: 0.0
Processed Iteration 650,episodic return 45.1, reward_pressure: 0.0
Processed Iteration 700,episodic return 50.54, reward_pressure: 0.0
Processed Iteration 750,episodic return 59.32, reward_pressure: 0.0
Processed Iteration 800,episodic return 59.5, reward_pressure: 0.0
Processed Iteration 850,episodic return 59.82, reward_pressure: 0.0
Processed Iteration 900,episodic return 60.98, reward_pressure: 0.0
Processed Iteration 950,episodic return 61.3, reward_pressure: 0.0
Processed Iteration 1000,episodic return 58.56, reward_pressure: 0.0
