Processed Iteration 50,episodic return 71.20746825778076, reward_pressure: 0.0
Processed Iteration 100,episodic return 54.73876336958433, reward_pressure: 0.0
Processed Iteration 150,episodic return 54.82486892171106, reward_pressure: 0.0
Processed Iteration 200,episodic return 52.437609228697475, reward_pressure: 0.0
Processed Iteration 250,episodic return 46.64112609422137, reward_pressure: 0.0
Processed Iteration 300,episodic return 44.01088382449368, reward_pressure: 0.0
Processed Iteration 350,episodic return 43.16453215964651, reward_pressure: 0.0
Processed Iteration 400,episodic return 44.88413609349073, reward_pressure: 0.0
Processed Iteration 450,episodic return 42.95297875954945, reward_pressure: 0.0
Processed Iteration 500,episodic return 44.21002727259432, reward_pressure: 0.0
Processed Iteration 550,episodic return 44.00029396010504, reward_pressure: 0.0
Processed Iteration 600,episodic return 60.33009350989147, reward_pressure: 0.0
Processed Iteration 650,episodic return 79.65838957579224, reward_pressure: 0.0
Processed Iteration 700,episodic return 139.66014169206127, reward_pressure: 0.0
Processed Iteration 750,episodic return 165.26204003468402, reward_pressure: 0.0
Processed Iteration 800,episodic return 311.2405884052346, reward_pressure: 0.0
Processed Iteration 850,episodic return 290.9212601163271, reward_pressure: 0.0
Processed Iteration 900,episodic return 319.1979557323121, reward_pressure: 0.0
Processed Iteration 950,episodic return 369.45003644343683, reward_pressure: 0.0
Processed Iteration 1000,episodic return 359.98681838825274, reward_pressure: 0.0
Processed Iteration 1050,episodic return 368.35428716156764, reward_pressure: 0.0
Processed Iteration 1100,episodic return 361.7078626641796, reward_pressure: 0.0
Processed Iteration 1150,episodic return 456.0035326081999, reward_pressure: 0.0
Processed Iteration 1200,episodic return 453.39593519412944, reward_pressure: 0.0
Processed Iteration 1250,episodic return 414.4756080215056, reward_pressure: 0.0
Processed Iteration 1300,episodic return 449.29472630993376, reward_pressure: 0.0
Processed Iteration 1350,episodic return 446.18723805861123, reward_pressure: 0.0
Processed Iteration 1400,episodic return 439.77901101209494, reward_pressure: 0.0
Processed Iteration 1450,episodic return 476.3699684044496, reward_pressure: 0.0
Processed Iteration 1500,episodic return 571.9634139017899, reward_pressure: 0.0
Processed Iteration 1550,episodic return 530.674449010206, reward_pressure: 0.0
Processed Iteration 1600,episodic return 641.73217607932, reward_pressure: 0.0
Processed Iteration 1650,episodic return 929.0034294992405, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1366.1840180070565, reward_pressure: 0.0
Processed Iteration 1750,episodic return 688.6325879400184, reward_pressure: 0.0
Processed Iteration 1800,episodic return 552.831254040694, reward_pressure: 0.0
Processed Iteration 1850,episodic return 538.4667025446221, reward_pressure: 0.0
Processed Iteration 1900,episodic return 465.4690474955553, reward_pressure: 0.0
Processed Iteration 1950,episodic return 409.38529131737033, reward_pressure: 0.0
Processed Iteration 2000,episodic return 433.0352506256532, reward_pressure: 0.0
