Processed Iteration 50,episodic return 63.2202987405415, reward_pressure: 0.0
Processed Iteration 100,episodic return 39.56636072350509, reward_pressure: 0.0
Processed Iteration 150,episodic return 36.264184967244574, reward_pressure: 0.0
Processed Iteration 200,episodic return 36.5079537096023, reward_pressure: 0.0
Processed Iteration 250,episodic return 36.560129758773236, reward_pressure: 0.0
Processed Iteration 300,episodic return 37.84240153297976, reward_pressure: 0.0
Processed Iteration 350,episodic return 42.4330209892719, reward_pressure: 0.0
Processed Iteration 400,episodic return 45.30095795672654, reward_pressure: 0.0
Processed Iteration 450,episodic return 47.99759552663388, reward_pressure: 0.0
Processed Iteration 500,episodic return 54.28266368024151, reward_pressure: 0.0
Processed Iteration 550,episodic return 57.91046663881562, reward_pressure: 0.0
Processed Iteration 600,episodic return 61.82164892386021, reward_pressure: 0.0
Processed Iteration 650,episodic return 54.29377630542213, reward_pressure: 0.0
Processed Iteration 700,episodic return 66.60917598052039, reward_pressure: 0.0
Processed Iteration 750,episodic return 55.919564707017024, reward_pressure: 0.0
Processed Iteration 800,episodic return 52.02511538828438, reward_pressure: 0.0
Processed Iteration 850,episodic return 53.57016386116734, reward_pressure: 0.0
Processed Iteration 900,episodic return 53.54303896279926, reward_pressure: 0.0
Processed Iteration 950,episodic return 53.39264411642514, reward_pressure: 0.0
Processed Iteration 1000,episodic return 56.13833140034757, reward_pressure: 0.0
Processed Iteration 1050,episodic return 51.568559430381036, reward_pressure: 0.0
Processed Iteration 1100,episodic return 57.49713098066361, reward_pressure: 0.0
Processed Iteration 1150,episodic return 55.62027607444107, reward_pressure: 0.0
Processed Iteration 1200,episodic return 49.48986972593334, reward_pressure: 0.0
Processed Iteration 1250,episodic return 48.03386793530781, reward_pressure: 0.0
Processed Iteration 1300,episodic return 52.15862538465564, reward_pressure: 0.0
Processed Iteration 1350,episodic return 51.48216370588952, reward_pressure: 0.0
Processed Iteration 1400,episodic return 49.450262507619655, reward_pressure: 0.0
Processed Iteration 1450,episodic return 49.852511652695455, reward_pressure: 0.0
Processed Iteration 1500,episodic return 52.960054218820936, reward_pressure: 0.0
Processed Iteration 1550,episodic return 53.05810932361926, reward_pressure: 0.0
Processed Iteration 1600,episodic return 51.31384067174349, reward_pressure: 0.0
Processed Iteration 1650,episodic return 52.76899100270573, reward_pressure: 0.0
Processed Iteration 1700,episodic return 53.71333156418893, reward_pressure: 0.0
Processed Iteration 1750,episodic return 52.02637941594954, reward_pressure: 0.0
Processed Iteration 1800,episodic return 51.55092394815926, reward_pressure: 0.0
Processed Iteration 1850,episodic return 53.252880609100906, reward_pressure: 0.0
Processed Iteration 1900,episodic return 53.47341246813169, reward_pressure: 0.0
Processed Iteration 1950,episodic return 53.95672433282879, reward_pressure: 0.0
Processed Iteration 2000,episodic return 53.87270000682897, reward_pressure: 0.0
