Processed Iteration 50,episodic return 109.03187275540976, reward_pressure: 0.0
Processed Iteration 100,episodic return 81.47982018837604, reward_pressure: 0.0
Processed Iteration 150,episodic return 91.81211152419696, reward_pressure: 0.0
Processed Iteration 200,episodic return 77.32682783558853, reward_pressure: 0.0
Processed Iteration 250,episodic return 94.59256910406235, reward_pressure: 0.0
Processed Iteration 300,episodic return 89.59378943295124, reward_pressure: 0.0
Processed Iteration 350,episodic return 80.91140869959459, reward_pressure: 0.0
Processed Iteration 400,episodic return 81.08244757050751, reward_pressure: 0.0
Processed Iteration 450,episodic return 87.0528790835231, reward_pressure: 0.0
Processed Iteration 500,episodic return 77.49246788260952, reward_pressure: 0.0
Processed Iteration 550,episodic return 89.08471939761188, reward_pressure: 0.0
Processed Iteration 600,episodic return 82.84477598587033, reward_pressure: 0.0
Processed Iteration 650,episodic return 86.922881485199, reward_pressure: 0.0
Processed Iteration 700,episodic return 78.89938696663683, reward_pressure: 0.0
Processed Iteration 750,episodic return 74.83849542328008, reward_pressure: 0.0
Processed Iteration 800,episodic return 93.29341412376463, reward_pressure: 0.0
Processed Iteration 850,episodic return 84.64733689426674, reward_pressure: 0.0
Processed Iteration 900,episodic return 80.77015849858404, reward_pressure: 0.0
Processed Iteration 950,episodic return 73.73298951139145, reward_pressure: 0.0
Processed Iteration 1000,episodic return 80.96279307931648, reward_pressure: 0.0
Processed Iteration 1050,episodic return 76.04286535436167, reward_pressure: 0.0
Processed Iteration 1100,episodic return 74.00383695993106, reward_pressure: 0.0
Processed Iteration 1150,episodic return 74.49863691809047, reward_pressure: 0.0
Processed Iteration 1200,episodic return 69.14042670512272, reward_pressure: 0.0
Processed Iteration 1250,episodic return 67.34256299937265, reward_pressure: 0.0
Processed Iteration 1300,episodic return 67.88698043060045, reward_pressure: 0.0
Processed Iteration 1350,episodic return 69.79029325730144, reward_pressure: 0.0
Processed Iteration 1400,episodic return 66.37839014094587, reward_pressure: 0.0
Processed Iteration 1450,episodic return 68.41091983814724, reward_pressure: 0.0
Processed Iteration 1500,episodic return 63.40455854322361, reward_pressure: 0.0
Processed Iteration 1550,episodic return 65.36887533161017, reward_pressure: 0.0
Processed Iteration 1600,episodic return 68.19925597627166, reward_pressure: 0.0
Processed Iteration 1650,episodic return 68.35711061722664, reward_pressure: 0.0
Processed Iteration 1700,episodic return 67.05733772688878, reward_pressure: 0.0
Processed Iteration 1750,episodic return 66.94592226785258, reward_pressure: 0.0
Processed Iteration 1800,episodic return 67.58711750382892, reward_pressure: 0.0
Processed Iteration 1850,episodic return 69.04931749246299, reward_pressure: 0.0
Processed Iteration 1900,episodic return 67.98585851344586, reward_pressure: 0.0
Processed Iteration 1950,episodic return 67.59157947296134, reward_pressure: 0.0
Processed Iteration 2000,episodic return 70.92212636355394, reward_pressure: 0.0
