Processed Iteration 50,episodic return 61.75790563270371, reward_pressure: 0.0
Processed Iteration 100,episodic return 64.30519738611684, reward_pressure: 0.0
Processed Iteration 150,episodic return 70.33124122369333, reward_pressure: 0.0
Processed Iteration 200,episodic return 61.98456147237077, reward_pressure: 0.0
Processed Iteration 250,episodic return 57.172298654249865, reward_pressure: 0.0
Processed Iteration 300,episodic return 52.813488524201645, reward_pressure: 0.0
Processed Iteration 350,episodic return 51.5280641923288, reward_pressure: 0.0
Processed Iteration 400,episodic return 49.619525935256725, reward_pressure: 0.0
Processed Iteration 450,episodic return 50.912813194947965, reward_pressure: 0.0
Processed Iteration 500,episodic return 49.632992418451096, reward_pressure: 0.0
Processed Iteration 550,episodic return 48.89675959021873, reward_pressure: 0.0
Processed Iteration 600,episodic return 50.012531780109136, reward_pressure: 0.0
Processed Iteration 650,episodic return 49.62893057753812, reward_pressure: 0.0
Processed Iteration 700,episodic return 49.81992736754088, reward_pressure: 0.0
Processed Iteration 750,episodic return 49.26817440030741, reward_pressure: 0.0
Processed Iteration 800,episodic return 50.98092883285519, reward_pressure: 0.0
Processed Iteration 850,episodic return 51.56346228191634, reward_pressure: 0.0
Processed Iteration 900,episodic return 49.25822229871112, reward_pressure: 0.0
Processed Iteration 950,episodic return 50.00014002147489, reward_pressure: 0.0
Processed Iteration 1000,episodic return 51.00970887727895, reward_pressure: 0.0
Processed Iteration 1050,episodic return 48.92450138253008, reward_pressure: 0.0
Processed Iteration 1100,episodic return 49.611510062640406, reward_pressure: 0.0
Processed Iteration 1150,episodic return 51.88229395758368, reward_pressure: 0.0
Processed Iteration 1200,episodic return 51.4931355506345, reward_pressure: 0.0
Processed Iteration 1250,episodic return 50.69372611171746, reward_pressure: 0.0
Processed Iteration 1300,episodic return 48.12107497465837, reward_pressure: 0.0
Processed Iteration 1350,episodic return 49.09646384674346, reward_pressure: 0.0
Processed Iteration 1400,episodic return 50.19467027350698, reward_pressure: 0.0
Processed Iteration 1450,episodic return 47.381478767830146, reward_pressure: 0.0
Processed Iteration 1500,episodic return 48.4742381652931, reward_pressure: 0.0
Processed Iteration 1550,episodic return 49.58381889532941, reward_pressure: 0.0
Processed Iteration 1600,episodic return 48.8285452876077, reward_pressure: 0.0
Processed Iteration 1650,episodic return 51.07694420152345, reward_pressure: 0.0
Processed Iteration 1700,episodic return 50.3889503678512, reward_pressure: 0.0
Processed Iteration 1750,episodic return 52.53464208646842, reward_pressure: 0.0
Processed Iteration 1800,episodic return 41.26005052823743, reward_pressure: 0.0
Processed Iteration 1850,episodic return 49.27790484603367, reward_pressure: 0.0
Processed Iteration 1900,episodic return 53.48214998838053, reward_pressure: 0.0
Processed Iteration 1950,episodic return 50.84896511358666, reward_pressure: 0.0
Processed Iteration 2000,episodic return 48.38947916479901, reward_pressure: 0.0
