Processed Iteration 50,episodic return 17.12267445225114, reward_pressure: 0.0
Processed Iteration 100,episodic return 68.8670548635775, reward_pressure: 0.0
Processed Iteration 150,episodic return 172.71876711203168, reward_pressure: 0.0
Processed Iteration 200,episodic return 220.47336427853523, reward_pressure: 0.0
Processed Iteration 250,episodic return 304.6012110497202, reward_pressure: 0.0
Processed Iteration 300,episodic return 453.94706002590743, reward_pressure: 0.0
Processed Iteration 350,episodic return 991.8363614268258, reward_pressure: 0.0
Processed Iteration 400,episodic return 1583.3810080207802, reward_pressure: 0.0
Processed Iteration 450,episodic return 2050.3056921706884, reward_pressure: 0.0
Processed Iteration 500,episodic return 2070.4459525073676, reward_pressure: 0.0
Processed Iteration 550,episodic return 2045.359310620655, reward_pressure: 0.0
Processed Iteration 600,episodic return 1992.1382305938157, reward_pressure: 0.0
Processed Iteration 650,episodic return 2062.248757948971, reward_pressure: 0.0
Processed Iteration 700,episodic return 1852.343042763239, reward_pressure: 0.0
Processed Iteration 750,episodic return 1746.8652807720841, reward_pressure: 0.0
Processed Iteration 800,episodic return 2041.9580471819845, reward_pressure: 0.0
Processed Iteration 850,episodic return 1953.3460176228357, reward_pressure: 0.0
Processed Iteration 900,episodic return 1849.7888865306386, reward_pressure: 0.0
Processed Iteration 950,episodic return 1739.8422997744267, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1675.022053671123, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1533.7460232511157, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1474.6702816457948, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1507.7818245082872, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1571.4491075901792, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1520.4191945566586, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1460.2637769353348, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1461.1094902703317, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1488.071625885405, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1542.1709503399463, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1557.3266273517188, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1596.9699517570634, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1591.7479930180627, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1545.743872006293, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1673.281417355533, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1468.8614767558531, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1382.0109624627846, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1322.460642035724, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1595.5448703357565, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1626.0926619723414, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1386.6652207251827, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1124.0564640872783, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1073.8203711989552, reward_pressure: 0.0
Processed Iteration 2150,episodic return 385.90361225952853, reward_pressure: 0.0
Processed Iteration 2200,episodic return 509.40645279322564, reward_pressure: 0.0
Processed Iteration 2250,episodic return 490.43967489462136, reward_pressure: 0.0
Processed Iteration 2300,episodic return 477.37852534268166, reward_pressure: 0.0
Processed Iteration 2350,episodic return 644.9739065496267, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1208.5402786568275, reward_pressure: 0.0
Processed Iteration 2450,episodic return 539.1450165426876, reward_pressure: 0.0
Processed Iteration 2500,episodic return 566.4664016798151, reward_pressure: 0.0
Processed Iteration 2550,episodic return 680.931531594889, reward_pressure: 0.0
Processed Iteration 2600,episodic return 798.2419278235124, reward_pressure: 0.0
Processed Iteration 2650,episodic return 844.3387303910779, reward_pressure: 0.0
Processed Iteration 2700,episodic return 929.4465267904893, reward_pressure: 0.0
Processed Iteration 2750,episodic return 770.2166736763426, reward_pressure: 0.0
Processed Iteration 2800,episodic return 807.8108739438923, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1018.1730095016123, reward_pressure: 0.0
Processed Iteration 2900,episodic return 607.818507666778, reward_pressure: 0.0
Processed Iteration 2950,episodic return 564.3628915029768, reward_pressure: 0.0
Processed Iteration 3000,episodic return 446.77085149990154, reward_pressure: 0.0
