Processed Iteration 50,episodic return 68.71504770322339, reward_pressure: 0.0
Processed Iteration 100,episodic return 54.58116333185947, reward_pressure: 0.0
Processed Iteration 150,episodic return 53.931864234430314, reward_pressure: 0.0
Processed Iteration 200,episodic return 52.73337093309324, reward_pressure: 0.0
Processed Iteration 250,episodic return 53.812042316326696, reward_pressure: 0.0
Processed Iteration 300,episodic return 53.782120670262145, reward_pressure: 0.0
Processed Iteration 350,episodic return 50.37116809252932, reward_pressure: 0.0
Processed Iteration 400,episodic return 49.07467072651346, reward_pressure: 0.0
Processed Iteration 450,episodic return 70.727120341411, reward_pressure: 0.0
Processed Iteration 500,episodic return 108.68781556939902, reward_pressure: 0.0
Processed Iteration 550,episodic return 212.45639011472022, reward_pressure: 0.0
Processed Iteration 600,episodic return 273.93886704493025, reward_pressure: 0.0
Processed Iteration 650,episodic return 290.23269045423064, reward_pressure: 0.0
Processed Iteration 700,episodic return 268.5746440660037, reward_pressure: 0.0
Processed Iteration 750,episodic return 361.0086734954621, reward_pressure: 0.0
Processed Iteration 800,episodic return 356.60948361228685, reward_pressure: 0.0
Processed Iteration 850,episodic return 380.1665811077995, reward_pressure: 0.0
Processed Iteration 900,episodic return 395.4746196333292, reward_pressure: 0.0
Processed Iteration 950,episodic return 415.748946217085, reward_pressure: 0.0
Processed Iteration 1000,episodic return 307.91879319312636, reward_pressure: 0.0
Processed Iteration 1050,episodic return 353.76030373806503, reward_pressure: 0.0
Processed Iteration 1100,episodic return 407.21986262751193, reward_pressure: 0.0
Processed Iteration 1150,episodic return 381.6690590492719, reward_pressure: 0.0
Processed Iteration 1200,episodic return 367.1892176637968, reward_pressure: 0.0
Processed Iteration 1250,episodic return 394.6815790272129, reward_pressure: 0.0
Processed Iteration 1300,episodic return 458.0875726588628, reward_pressure: 0.0
Processed Iteration 1350,episodic return 397.4665782745032, reward_pressure: 0.0
Processed Iteration 1400,episodic return 378.6426067271709, reward_pressure: 0.0
Processed Iteration 1450,episodic return 383.08758304426505, reward_pressure: 0.0
Processed Iteration 1500,episodic return 449.29219562849516, reward_pressure: 0.0
Processed Iteration 1550,episodic return 490.08174761066056, reward_pressure: 0.0
Processed Iteration 1600,episodic return 319.9696151702551, reward_pressure: 0.0
Processed Iteration 1650,episodic return 367.1719509983416, reward_pressure: 0.0
Processed Iteration 1700,episodic return 342.9339885157738, reward_pressure: 0.0
Processed Iteration 1750,episodic return 406.07957573588004, reward_pressure: 0.0
Processed Iteration 1800,episodic return 439.4195845355188, reward_pressure: 0.0
Processed Iteration 1850,episodic return 487.58719113923223, reward_pressure: 0.0
Processed Iteration 1900,episodic return 462.6658613563268, reward_pressure: 0.0
Processed Iteration 1950,episodic return 390.13426380521224, reward_pressure: 0.0
Processed Iteration 2000,episodic return 460.29951988166715, reward_pressure: 0.0
