Processed Iteration 50,episodic return 74.39646170268718, reward_pressure: 0.0
Processed Iteration 100,episodic return 40.682771645069096, reward_pressure: 0.0
Processed Iteration 150,episodic return 31.294289463381215, reward_pressure: 0.0
Processed Iteration 200,episodic return 30.24476755740199, reward_pressure: 0.0
Processed Iteration 250,episodic return 33.33734701053324, reward_pressure: 0.0
Processed Iteration 300,episodic return 34.25477904237505, reward_pressure: 0.0
Processed Iteration 350,episodic return 33.858830845056616, reward_pressure: 0.0
Processed Iteration 400,episodic return 32.39679342779691, reward_pressure: 0.0
Processed Iteration 450,episodic return 33.329502509460134, reward_pressure: 0.0
Processed Iteration 500,episodic return 32.44174136764461, reward_pressure: 0.0
Processed Iteration 550,episodic return 33.48698957894843, reward_pressure: 0.0
Processed Iteration 600,episodic return 33.65128062310284, reward_pressure: 0.0
Processed Iteration 650,episodic return 30.807004101748607, reward_pressure: 0.0
Processed Iteration 700,episodic return 32.55892123340036, reward_pressure: 0.0
Processed Iteration 750,episodic return 32.71769528093093, reward_pressure: 0.0
Processed Iteration 800,episodic return 27.994734373584027, reward_pressure: 0.0
Processed Iteration 850,episodic return 27.811120543622504, reward_pressure: 0.0
Processed Iteration 900,episodic return 28.273188438028487, reward_pressure: 0.0
Processed Iteration 950,episodic return 28.63374174422252, reward_pressure: 0.0
Processed Iteration 1000,episodic return 28.00073041703919, reward_pressure: 0.0
Processed Iteration 1050,episodic return 28.005676377424578, reward_pressure: 0.0
Processed Iteration 1100,episodic return 30.449088366001796, reward_pressure: 0.0
Processed Iteration 1150,episodic return 27.658574153481826, reward_pressure: 0.0
Processed Iteration 1200,episodic return 27.643939176418154, reward_pressure: 0.0
Processed Iteration 1250,episodic return 30.872460036914713, reward_pressure: 0.0
Processed Iteration 1300,episodic return 33.75772013971137, reward_pressure: 0.0
Processed Iteration 1350,episodic return 32.70992342395491, reward_pressure: 0.0
Processed Iteration 1400,episodic return 41.92651747324742, reward_pressure: 0.0
Processed Iteration 1450,episodic return 55.380334527421404, reward_pressure: 0.0
Processed Iteration 1500,episodic return 117.89323258136193, reward_pressure: 0.0
Processed Iteration 1550,episodic return 94.34883520495339, reward_pressure: 0.0
Processed Iteration 1600,episodic return 110.74860959651949, reward_pressure: 0.0
Processed Iteration 1650,episodic return 134.59261948518608, reward_pressure: 0.0
Processed Iteration 1700,episodic return 128.62650370782598, reward_pressure: 0.0
Processed Iteration 1750,episodic return 123.72284775900543, reward_pressure: 0.0
Processed Iteration 1800,episodic return 107.89674264893874, reward_pressure: 0.0
Processed Iteration 1850,episodic return 108.38528872672856, reward_pressure: 0.0
Processed Iteration 1900,episodic return 110.61190881902087, reward_pressure: 0.0
Processed Iteration 1950,episodic return 96.05267651962885, reward_pressure: 0.0
Processed Iteration 2000,episodic return 114.19792024406058, reward_pressure: 0.0
