Processed Iteration 50,episodic return 18.768551879043365, reward_pressure: 0.0
Processed Iteration 100,episodic return 7.281473154819402, reward_pressure: 0.0
Processed Iteration 150,episodic return 6.516798365015521, reward_pressure: 0.0
Processed Iteration 200,episodic return 5.021454363226526, reward_pressure: 0.0
Processed Iteration 250,episodic return 5.318301665313364, reward_pressure: 0.0
Processed Iteration 300,episodic return 119.01374425588789, reward_pressure: 0.0
Processed Iteration 350,episodic return 264.31731830281586, reward_pressure: 0.0
Processed Iteration 400,episodic return 352.0213313420974, reward_pressure: 0.0
Processed Iteration 450,episodic return 344.45761405811555, reward_pressure: 0.0
Processed Iteration 500,episodic return 346.10897147764865, reward_pressure: 0.0
Processed Iteration 550,episodic return 355.1686785026608, reward_pressure: 0.0
Processed Iteration 600,episodic return 588.2125711680555, reward_pressure: 0.0
Processed Iteration 650,episodic return 863.219446589226, reward_pressure: 0.0
Processed Iteration 700,episodic return 986.1076297501927, reward_pressure: 0.0
Processed Iteration 750,episodic return 1160.0365105299406, reward_pressure: 0.0
Processed Iteration 800,episodic return 1017.5299345456233, reward_pressure: 0.0
Processed Iteration 850,episodic return 1537.9832441287103, reward_pressure: 0.0
Processed Iteration 900,episodic return 1523.55205099607, reward_pressure: 0.0
Processed Iteration 950,episodic return 617.9965328690513, reward_pressure: 0.0
Processed Iteration 1000,episodic return 710.5499986644177, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1087.515868336328, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1242.1291929870758, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1177.3643273860687, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1503.0105543578486, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1757.4439040978698, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1550.6703788616774, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1569.9513972930506, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1712.6654132402762, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1706.1722970783985, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1721.1525116139278, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1757.104142875467, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1792.7325050158606, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1828.8016752485894, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1828.5208768252062, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1801.6620094478685, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1821.479045933422, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1698.6453979310056, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1698.5290345812816, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1618.9759651274946, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1669.891169493377, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1673.8844991620283, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1785.4871236363115, reward_pressure: 0.0
Processed Iteration 2150,episodic return 2023.33190104365, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1994.301790187647, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2057.2063710868365, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1943.9393730603194, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2039.9024725900513, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1901.2597535840052, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1326.7408310362846, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1152.6201420965956, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1067.6461740096208, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1573.9645522604694, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1695.2891092376833, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1410.4440422761365, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1117.727319551327, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1200.3722767190266, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1181.1329241585408, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1187.0414738027916, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1478.8707234462374, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1380.0984259853026, reward_pressure: 0.0
