Processed Iteration 50,episodic return 15.18, reward_pressure: 0.0
Processed Iteration 100,episodic return 57.12, reward_pressure: 0.0
Processed Iteration 150,episodic return 165.82, reward_pressure: 0.0
Processed Iteration 200,episodic return 162.7, reward_pressure: 0.0
Processed Iteration 250,episodic return 154.84, reward_pressure: 0.0
Processed Iteration 300,episodic return 353.86, reward_pressure: 0.0
Processed Iteration 350,episodic return 2847.74, reward_pressure: 0.0
Processed Iteration 400,episodic return 4626.46, reward_pressure: 0.0
Processed Iteration 450,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 500,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 550,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 600,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 650,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 700,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 750,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 800,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 850,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 900,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 950,episodic return 5000.0, reward_pressure: 0.0
Processed Iteration 1000,episodic return 5000.0, reward_pressure: 0.0
