Processed Iteration 50,episodic return 78.83769841543113, reward_pressure: 0.0
Processed Iteration 100,episodic return 81.15022474131598, reward_pressure: 0.0
Processed Iteration 150,episodic return 81.76787265208846, reward_pressure: 0.0
Processed Iteration 200,episodic return 67.78240737596104, reward_pressure: 0.0
Processed Iteration 250,episodic return 65.82305968262636, reward_pressure: 0.0
Processed Iteration 300,episodic return 67.43232790705716, reward_pressure: 0.0
Processed Iteration 350,episodic return 63.98561814099007, reward_pressure: 0.0
Processed Iteration 400,episodic return 62.960055428406385, reward_pressure: 0.0
Processed Iteration 450,episodic return 52.6878522800144, reward_pressure: 0.0
Processed Iteration 500,episodic return 48.49539333627203, reward_pressure: 0.0
Processed Iteration 550,episodic return 54.552448000593515, reward_pressure: 0.0
Processed Iteration 600,episodic return 57.36385941938879, reward_pressure: 0.0
Processed Iteration 650,episodic return 49.32175790042142, reward_pressure: 0.0
Processed Iteration 700,episodic return 56.03774101194092, reward_pressure: 0.0
Processed Iteration 750,episodic return 97.35220829118583, reward_pressure: 0.0
Processed Iteration 800,episodic return 118.23728116820519, reward_pressure: 0.0
Processed Iteration 850,episodic return 97.41699846995523, reward_pressure: 0.0
Processed Iteration 900,episodic return 60.433226420919894, reward_pressure: 0.0
Processed Iteration 950,episodic return 84.1615694994943, reward_pressure: 0.0
Processed Iteration 1000,episodic return 101.45316218689526, reward_pressure: 0.0
Processed Iteration 1050,episodic return 80.65814257974195, reward_pressure: 0.0
Processed Iteration 1100,episodic return 51.956241692811645, reward_pressure: 0.0
Processed Iteration 1150,episodic return 39.11896064120156, reward_pressure: 0.0
Processed Iteration 1200,episodic return 29.363856569500655, reward_pressure: 0.0
Processed Iteration 1250,episodic return 28.989313248944686, reward_pressure: 0.0
Processed Iteration 1300,episodic return 28.80849973609886, reward_pressure: 0.0
Processed Iteration 1350,episodic return 28.455679220880775, reward_pressure: 0.0
Processed Iteration 1400,episodic return 28.778176677995884, reward_pressure: 0.0
Processed Iteration 1450,episodic return 29.25079044805929, reward_pressure: 0.0
Processed Iteration 1500,episodic return 27.131656476486146, reward_pressure: 0.0
Processed Iteration 1550,episodic return 28.42994918369667, reward_pressure: 0.0
Processed Iteration 1600,episodic return 27.458833572302495, reward_pressure: 0.0
Processed Iteration 1650,episodic return 27.94940572281745, reward_pressure: 0.0
Processed Iteration 1700,episodic return 27.9405062645195, reward_pressure: 0.0
Processed Iteration 1750,episodic return 28.09025646569606, reward_pressure: 0.0
Processed Iteration 1800,episodic return 28.260613056178286, reward_pressure: 0.0
Processed Iteration 1850,episodic return 28.587688261833588, reward_pressure: 0.0
Processed Iteration 1900,episodic return 29.068386707934902, reward_pressure: 0.0
Processed Iteration 1950,episodic return 27.94620846212289, reward_pressure: 0.0
Processed Iteration 2000,episodic return 28.438292254702002, reward_pressure: 0.0
