Processed Iteration 50,episodic return 7.888213292853977, reward_pressure: 0.0
Processed Iteration 100,episodic return 10.697884559918512, reward_pressure: 0.0
Processed Iteration 150,episodic return 78.26685393936437, reward_pressure: 0.0
Processed Iteration 200,episodic return 220.57555792232236, reward_pressure: 0.0
Processed Iteration 250,episodic return 337.3127879069653, reward_pressure: 0.0
Processed Iteration 300,episodic return 387.05898592539546, reward_pressure: 0.0
Processed Iteration 350,episodic return 386.2019814613881, reward_pressure: 0.0
Processed Iteration 400,episodic return 568.1822953461415, reward_pressure: 0.0
Processed Iteration 450,episodic return 913.8414527040298, reward_pressure: 0.0
Processed Iteration 500,episodic return 1281.127891322708, reward_pressure: 0.0
Processed Iteration 550,episodic return 1517.957836506239, reward_pressure: 0.0
Processed Iteration 600,episodic return 1462.8353572241228, reward_pressure: 0.0
Processed Iteration 650,episodic return 1516.2764972611114, reward_pressure: 0.0
Processed Iteration 700,episodic return 1330.9512056852277, reward_pressure: 0.0
Processed Iteration 750,episodic return 1367.664969841922, reward_pressure: 0.0
Processed Iteration 800,episodic return 1341.900786680452, reward_pressure: 0.0
Processed Iteration 850,episodic return 1219.0606764741053, reward_pressure: 0.0
Processed Iteration 900,episodic return 1214.0945055134935, reward_pressure: 0.0
Processed Iteration 950,episodic return 1230.4008200189985, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1509.2746371985843, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1674.7817784174892, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1710.3652167636828, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1532.5526296064052, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1445.2028012174478, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1636.6357634661163, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1593.5372239262172, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1864.7942806434692, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1806.3147736839487, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1677.0836466874616, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1181.221214848891, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1508.4974966388918, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1792.0605953249742, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1989.2203298343063, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1815.53071377839, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1782.6127547526357, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1466.8324201033572, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1384.1419957749424, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1601.795134484817, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1327.8238887368404, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2010.7835164360276, reward_pressure: 0.0
Processed Iteration 2050,episodic return 2007.7469473930096, reward_pressure: 0.0
Processed Iteration 2100,episodic return 2000.3008155440548, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1881.1811429631164, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2148.865351720539, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2036.4010839525058, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1991.1982519129624, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2142.8327018495957, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2034.5421677343795, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2119.716584923849, reward_pressure: 0.0
Processed Iteration 2500,episodic return 2117.5072581674235, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1848.994467718743, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1964.5921016957273, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2054.4327056224533, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1827.687251595081, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1813.7436366991453, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1762.0846812341056, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1991.316524181813, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2024.0070398105063, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2168.2197726831173, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2011.1980283985179, reward_pressure: 0.0
