Processed Iteration 50,episodic return 89.87065464083481, reward_pressure: 0.0
Processed Iteration 100,episodic return 247.44386207043434, reward_pressure: 0.0
Processed Iteration 150,episodic return 322.3620957766948, reward_pressure: 0.0
Processed Iteration 200,episodic return 349.2931424346672, reward_pressure: 0.0
Processed Iteration 250,episodic return 484.78607748420865, reward_pressure: 0.0
Processed Iteration 300,episodic return 1067.899118655155, reward_pressure: 0.0
Processed Iteration 350,episodic return 1558.7617955978674, reward_pressure: 0.0
Processed Iteration 400,episodic return 1544.2535993999984, reward_pressure: 0.0
Processed Iteration 450,episodic return 1391.0559820184174, reward_pressure: 0.0
Processed Iteration 500,episodic return 1266.7515563376978, reward_pressure: 0.0
Processed Iteration 550,episodic return 1442.324035615249, reward_pressure: 0.0
Processed Iteration 600,episodic return 1434.5695183479145, reward_pressure: 0.0
Processed Iteration 650,episodic return 966.2580206119054, reward_pressure: 0.0
Processed Iteration 700,episodic return 819.0141734655392, reward_pressure: 0.0
Processed Iteration 750,episodic return 586.5314538959577, reward_pressure: 0.0
Processed Iteration 800,episodic return 503.4591661044628, reward_pressure: 0.0
Processed Iteration 850,episodic return 664.8108645536142, reward_pressure: 0.0
Processed Iteration 900,episodic return 658.9661475588498, reward_pressure: 0.0
Processed Iteration 950,episodic return 671.2165947754122, reward_pressure: 0.0
Processed Iteration 1000,episodic return 660.077865034939, reward_pressure: 0.0
Processed Iteration 1050,episodic return 640.477512853467, reward_pressure: 0.0
Processed Iteration 1100,episodic return 628.2004931039395, reward_pressure: 0.0
Processed Iteration 1150,episodic return 686.488566534656, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1034.198952077829, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1749.622801682792, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1639.3039231141183, reward_pressure: 0.0
Processed Iteration 1350,episodic return 980.1820265608017, reward_pressure: 0.0
Processed Iteration 1400,episodic return 874.2619331069728, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1237.9934001661763, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1463.6344303354617, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1447.8712197771672, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1412.6908972342399, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1629.5132566866998, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1634.127732871461, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2015.3559685834684, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1495.5240757612933, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1592.5563973428964, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1587.0750852966135, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1869.1474875788217, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2018.66211869271, reward_pressure: 0.0
Processed Iteration 2050,episodic return 2165.815075014, reward_pressure: 0.0
Processed Iteration 2100,episodic return 2256.3970172714985, reward_pressure: 0.0
Processed Iteration 2150,episodic return 2344.300498250713, reward_pressure: 0.0
Processed Iteration 2200,episodic return 2475.9212366431657, reward_pressure: 0.0
Processed Iteration 2250,episodic return 2372.209589995437, reward_pressure: 0.0
Processed Iteration 2300,episodic return 2279.907020494425, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2158.799000848613, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2494.9294491015435, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2331.55164893555, reward_pressure: 0.0
Processed Iteration 2500,episodic return 2484.0646879587816, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2521.7793266478866, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2257.8519352981675, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2468.4415145799126, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2515.400123916304, reward_pressure: 0.0
Processed Iteration 2750,episodic return 2264.074737155239, reward_pressure: 0.0
Processed Iteration 2800,episodic return 2434.783721714941, reward_pressure: 0.0
Processed Iteration 2850,episodic return 2362.2118097851703, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2416.4964566445888, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2309.0351603805466, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2158.746824090422, reward_pressure: 0.0
