Processed Iteration 50,episodic return 22.16520944442056, reward_pressure: 0.0
Processed Iteration 100,episodic return 168.32454383470784, reward_pressure: 0.0
Processed Iteration 150,episodic return 217.21373006007644, reward_pressure: 0.0
Processed Iteration 200,episodic return 262.36946793142965, reward_pressure: 0.0
Processed Iteration 250,episodic return 310.90083990381345, reward_pressure: 0.0
Processed Iteration 300,episodic return 351.34659092423556, reward_pressure: 0.0
Processed Iteration 350,episodic return 372.40617011315373, reward_pressure: 0.0
Processed Iteration 400,episodic return 398.800396039589, reward_pressure: 0.0
Processed Iteration 450,episodic return 680.684083814452, reward_pressure: 0.0
Processed Iteration 500,episodic return 977.9276876882961, reward_pressure: 0.0
Processed Iteration 550,episodic return 1130.5396522455378, reward_pressure: 0.0
Processed Iteration 600,episodic return 1669.1444537615985, reward_pressure: 0.0
Processed Iteration 650,episodic return 1728.109711662474, reward_pressure: 0.0
Processed Iteration 700,episodic return 1999.8341238391847, reward_pressure: 0.0
Processed Iteration 750,episodic return 1878.3283360795772, reward_pressure: 0.0
Processed Iteration 800,episodic return 1710.7320004942264, reward_pressure: 0.0
Processed Iteration 850,episodic return 2084.411038883472, reward_pressure: 0.0
Processed Iteration 900,episodic return 1756.074200540748, reward_pressure: 0.0
Processed Iteration 950,episodic return 1536.6397327264965, reward_pressure: 0.0
Processed Iteration 1000,episodic return 1745.4104631209966, reward_pressure: 0.0
Processed Iteration 1050,episodic return 1385.9580540759273, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1822.2042167454179, reward_pressure: 0.0
Processed Iteration 1150,episodic return 1644.0183724357676, reward_pressure: 0.0
Processed Iteration 1200,episodic return 1884.333664948349, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1881.2337544129791, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1610.1659140249499, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1727.6582267749714, reward_pressure: 0.0
Processed Iteration 1400,episodic return 2117.9260160035974, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2004.477239906241, reward_pressure: 0.0
Processed Iteration 1500,episodic return 2022.791586299066, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2068.7791318256664, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2116.4142397784926, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2236.9423260973704, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2106.4661852150434, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1828.9108958448105, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1526.9921479397847, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1815.12505435107, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1720.604499259519, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1286.8608076570026, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1153.6342616380234, reward_pressure: 0.0
